"","x"
"1448",10
"1449",10
"1450",10
"1451",10
"1452",10
"1453",0
"1454",10
"1455",10
"1456",10
"1457",11
"1458",10
"1459",10
"1460",11
"1463",4
"1465",4
"1466",4
"1467",4
"1468",4
"1469",4
"1470",4
"1471",4
"1472",3
"1473",10
"1474",33
"1475",4
"1476",11
"1477",11
"1478",11
"1479",11
"1480",11
"1481",0
"1482",0
"1483",11
"1484",4
"1485",4
"1486",6
"1487",5
"1488",5
"1489",5
"1490",6
"1491",7
"1492",0
"1493",6
"1494",6
"1495",4
"1496",13
"1497",8
"1498",8
"1499",8
"1500",0
"1501",0
"1502",8
"1503",8
"1504",16
"1505",8
"1506",4
"1507",16
"1508",23
"1509",23
"1510",23
"1511",17
"1512",12
"1513",12
"1514",60
"1515",4
"1516",11
"1517",60
"1519",16
"1520",8
"1521",60
"1522",60
"1523",60
"1524",60
"1525",60
"1526",60
"1527",11
"1528",8
"1529",8
"1530",8
"1531",8
"1532",11
"1537",0
"1538",0
"1539",6
"1541",6
"1542",0
"1543",6
"1544",6
"1545",6
"1546",6
"1547",33
"1548",25
"1549",29
"1550",29
"1551",29
"1552",29
"1553",26
"1564",14
"1565",14
"1566",32
"1567",10
"1568",12
"1569",12
"1570",12
"1571",8
"1572",3
"1573",1
"1574",7
"1575",7
"1576",14
"1577",32
"1578",3
"1579",5
"1580",23
"1581",25
"1582",3
"1583",32
"1584",32
"1585",32
"1586",32
"1587",32
"1588",32
"1589",32
"1590",32
"1591",32
"1592",32
"1593",32
"1594",32
"1595",4
"1596",4
"1597",4
"1598",13
"1599",10
"1600",9
"1601",9
"1602",9
"1603",9
"1604",15
"1605",12
"1612",12
"1613",9
"1614",0
"1615",12
"1649",11
"1650",0
"1651",0
"1652",0
"1662",14
"1663",24
"1664",15
"1665",13
"1666",13
"1667",13
"1668",13
"1669",15
"1670",0
"1673",0
"1674",7
"1678",0
"1679",7
"1680",0
"1681",7
"1682",7
"1683",7
"1684",7
"1685",7
"1686",7
"1687",7
"1688",7
"1689",44
"1690",44
"1691",75
"1692",10
"1693",8
"1694",8
"1695",8
"1696",10
"1697",0
"1699",0
"1700",6
"1702",10
"1703",0
"1704",0
"1705",6
"1706",6
"1707",6
"1708",6
"1709",75
"1710",15
"1712",19
"1713",19
"1714",19
"1715",19
"1716",17
"1717",1
"1718",20
"1719",1
"1720",1
"1723",20
"1724",2
"1725",2
"1726",16
"1727",2
"1728",15
"1729",3
"1730",20
"1731",20
"1732",20
"1733",20
"1734",18
"1735",20
"1736",20
"1737",20
"1738",20
"1739",18
"1740",15
"1741",15
"1742",2
"1743",2
"1744",18
"1745",1
"1746",18
"1747",1
