idx,degree
16424,3
16425,4
16427,2
16428,8
16429,11
16430,1
16431,4
16432,3
16433,7
16434,1
16437,6
16439,2
16440,1
16441,1
16444,3
16455,3
16456,6
16457,6
16458,5
16460,5
16465,1
16466,1
16467,4
16468,2
16469,3
16475,5
16477,1
16478,5
16479,7
16480,6
16482,2
16483,2
16484,4
16485,7
16487,5
16489,1
16492,4
16493,7
16494,4
16495,3
16500,4
16503,5
16504,6
16506,1
16507,4
16509,5
16510,5
16512,8
16513,3
16515,4
16516,1
16517,13
16518,10
16520,1
16523,4
16524,8
16525,3
16528,1
16530,10
16531,7
16532,2
16533,1
16540,1
16544,7
16550,8
16552,6
16573,1
16574,1
16605,2
16619,5
16623,6
16625,10
16626,4
16631,1
16632,1
16633,14
16634,4
16635,1
16636,4
16650,1
16651,1
16652,8
16657,5
16659,3
16660,1
16662,1
16663,3
16665,1
16667,2
16669,1
16676,1
16678,5
16679,1
16680,2
16681,1
16683,1
16684,1
16688,7
16689,3
16693,8
16714,1
16716,2
16717,1
16719,5
16721,4
16730,1
16731,1
16742,2
16744,1
16746,1
16750,1
16755,1
16756,1
16760,7
16764,1
16766,2
16771,1
16772,1
16776,2
16779,7
16781,3
16782,3
16783,1
16785,6
16787,3
16788,1
16789,10
16792,11
16793,4
16794,4
16795,4
16797,8
16799,9
16800,7
16801,7
16802,4
16803,3
16804,6
16805,2
16806,3
16808,5
16811,1
16813,4
16814,1
16815,1
16817,2
16819,7
16820,8
16821,8
16823,4
16824,7
16825,4
16826,3
16827,7
16828,6
16829,6
16832,4
16833,4
16834,4
16836,5
16837,4
16838,3
16839,2
16851,4
16877,1
16878,1
16898,14
16899,8
16900,5
16902,1
16911,3
16920,14
16921,7
16922,9
16923,6
16926,2
16930,4
16931,7
16932,4
16934,3
16935,1
16936,3
16938,5
16939,1
16942,5
16944,5
16945,2
16946,6
16951,1
16952,8
16956,3
16957,3
16958,2
16959,8
16962,8
16968,1
16969,1
16970,5
16971,1
16972,2
16973,2
16980,9
16981,4
16982,3
16987,2
16989,5
16992,3
16995,2
16999,4
17000,5
17001,2
17002,2
17004,4
17005,3
17006,2
17007,1
17008,11
17009,4
17012,5
17013,3
17014,6
17015,2
17016,9
17017,1
17019,11
17021,1
17022,6
17024,2
17030,3
17031,7
17032,7
17033,7
17034,7
17037,9
17038,1
17040,10
17041,2
17042,1
17045,1
17051,1
17052,1
17053,2
17054,4
17056,7
17057,7
17062,1
17064,1
17079,2
17084,4
17088,1
17092,4
17093,1
17094,3
17095,2
17099,3
17102,6
17108,2
17109,5
17111,3
17116,2
17119,4
17121,3
17122,5
17123,8
17126,6
17127,1
17128,2
17130,6
17137,2
17138,3
17144,4
17152,4
17154,1
17158,1
17161,1
17162,1
17163,4
17164,4
17167,4
17172,2
17173,1
17176,1
17177,1
17179,3
17182,2
17185,1
17190,16
17192,1
17196,1
17198,4
17199,5
17202,6
17204,3
17205,1
17208,2
17209,2
17211,2
17218,1
17221,1
17245,1
17248,3
17249,5
17251,3
17252,1
17253,1
17255,2
17256,3
17258,1
17259,2
17261,3
17262,1
17263,3
17264,2
17265,2
17266,1
17268,1
17269,1
17272,1
17274,2
17279,1
17280,1
17283,1
17284,1
17285,5
17286,6
17287,2
17289,2
17290,1
17291,1
17292,2
17293,2
17299,3
17300,1
17302,1
17303,2
17306,4
17308,5
17310,3
17311,1
17315,4
17316,1
17317,2
17319,2
17320,2
17322,3
17323,1
17331,6
17332,10
17339,7
17342,4
17343,3
17345,12
17347,3
17348,6
17349,6
17353,12
17355,3
17357,9
17358,9
17360,4
17361,5
17362,3
17365,1
17368,1
17376,9
17377,2
17378,1
17380,10
17382,3
17383,1
17384,3
17385,4
17386,3
17390,5
17393,2
17394,7
17396,3
17400,1
17401,10
17402,3
17405,3
17409,9
17410,1
17412,5
17413,1
17415,3
17416,1
17417,4
17420,13
17421,10
17422,2
17423,2
17429,2
17430,2
17431,15
17433,1
17434,4
17435,1
17438,2
17439,1
17445,2
17450,9
17453,9
17457,8
17461,8
17462,2
17464,10
17465,5
17466,1
17467,6
17476,13
17477,1
17478,8
17479,10
17480,9
17482,2
17484,5
17485,1
17487,2
17488,1
17492,1
17493,3
17494,2
17496,9
17497,14
17498,7
17499,7
17502,7
17508,2
17509,7
17512,1
17515,8
17519,2
17520,7
17521,5
17522,4
17523,3
17527,12
17528,2
17529,7
17532,2
17533,7
17535,1
17540,1
17541,3
17543,4
17544,3
17546,3
17550,1
17556,8
17557,9
17560,7
17561,2
17566,1
17567,9
17568,2
17572,1
17573,1
17574,1
17576,1
17577,8
17578,6
17579,10
17580,2
17583,6
17584,4
17585,4
17586,2
17587,1
17588,1
17591,1
17607,1
17609,1
17632,1
17634,1
17640,9
17643,1
17644,1
17646,2
17648,3
17652,1
17656,5
17657,10
17660,7
17661,3
17664,2
17665,1
17666,7
17668,1
17669,3
17671,8
17673,5
17675,1
17678,1
17680,1
17682,2
17686,7
17687,3
17688,1
17689,10
17693,3
17694,8
17698,1
17700,1
17701,11
17705,8
17706,2
17712,11
17714,2
17716,5
17717,1
17719,7
17722,5
17724,9
17728,3
17729,9
17731,11
17732,2
17740,11
17747,1
17753,1
17754,1
17755,5
17756,1
17757,5
17761,7
17763,6
17764,2
17767,5
17768,3
17770,2
17771,2
17774,1
17775,5
17776,9
17777,2
17778,6
17780,8
17781,7
17782,3
17785,2
17786,10
17787,2
17796,1
17797,7
17798,2
17799,1
17801,4
17802,13
17804,6
17805,4
17806,10
17807,4
17815,8
17816,1
17818,2
17819,1
17820,6
17824,1
17827,1
17830,3
17833,3
17835,9
17840,3
17841,3
17842,8
17843,2
17844,1
17845,2
17847,1
17849,1
17850,4
17853,5
17854,2
17858,1
17867,4
17868,1
17869,2
17870,1
17872,3
17875,3
17877,2
17879,2
17880,2
17881,3
17886,1
17888,4
17890,5
17891,7
17892,3
17893,1
17895,1
17896,1
17897,7
17898,4
17899,1
17900,1
17901,1
17903,9
17906,9
17915,1
17919,1
17928,1
17929,1
17988,1
18011,1
18012,1
18016,1
18018,1
18020,2
18023,1
18024,1
18025,1
18026,1
18032,1
18033,1
18036,1
18039,2
18041,1
18045,2
18094,1
18099,1
18142,1
18145,1
18149,1
18152,2
18153,1
18154,1
18160,2
18178,1
18179,1
18186,1
18187,1
18189,1
18191,1
18195,1
18199,1
18202,1
18203,1
18208,1
18209,1
18210,1
18213,1
18216,1
18220,4
18223,1
18227,1
18230,1
18234,4
18242,1
18244,1
18259,3
18277,3
18278,3
18279,4
18293,1
18298,2
18299,2
18307,3
18308,2
18313,1
18332,3
18336,2
18337,1
18341,2
18344,1
18345,1
18347,2
18351,2
18353,3
18355,1
18356,3
18357,1
18358,2
18362,1
18363,1
18364,2
18368,3
18369,3
18380,1
18381,1
18383,1
18390,2
18392,1
18394,4
18395,2
18396,3
18405,1
18407,3
18410,4
18416,1
18423,4
18424,3
18435,1
18436,4
18439,1
18442,1
18443,2
18451,2
18456,5
18457,2
18462,3
18464,2
18465,1
18466,1
18475,3
18479,1
18481,2
18482,5
18483,3
18484,3
18487,1
18488,1
18490,1
18491,1
18492,3
18493,1
18497,2
18500,6
18505,9
18513,2
18517,6
18529,1
18530,1
18531,2
18532,1
18533,1
18534,1
18535,2
18537,1
18540,8
18541,8
18546,2
18550,1
18552,7
18553,2
18555,1
18556,1
18557,3
18559,1
18560,3
18562,1
18563,2
18564,1
18570,7
18576,4
18587,2
18589,3
18590,1
18593,1
18596,4
18598,1
18599,1
18600,2
18606,2
18608,2
18609,1
18613,1
18616,1
18621,1
18624,1
18625,2
18626,1
18629,1
18630,1
18631,4
18632,2
18633,4
18636,1
18637,1
18638,1
18640,1
18642,1
18646,2
18651,1
18652,1
18669,2
18671,3
18672,1
18673,2
18674,2
18680,3
18684,2
18706,3
18708,2
18710,4
18711,2
18716,1
18717,1
18718,1
18723,1
18724,1
18730,1
18732,4
18733,2
18734,5
18736,6
18737,8
18739,2
18740,3
18741,5
18742,2
18743,1
18744,9
18745,3
18748,2
18753,9
18754,8
18755,8
18758,1
18762,9
18764,10
18765,4
18766,8
18768,3
18769,5
18773,2
18781,2
18783,3
18784,3
18785,1
18787,1
18788,1
18789,1
18791,10
18795,10
18796,2
18797,2
18799,6
18805,7
18808,1
18809,6
18810,6
18812,2
18813,1
18814,1
18817,6
18820,2
18822,5
18824,3
18827,2
18828,1
18829,5
18833,3
18834,2
18845,1
18846,4
18847,5
18848,2
18849,1
18851,13
18854,12
18855,6
18857,7
18858,2
18859,5
18860,8
18863,1
18865,3
18867,1
18875,7
18876,7
18877,4
18878,9
18880,6
18883,7
18884,2
18885,6
18886,2
18887,5
18888,3
18889,6
18890,1
18891,8
18893,1
18894,11
18895,5
18896,11
18897,1
18899,9
18900,4
18901,6
18902,8
18903,5
18904,5
18906,5
18908,11
18911,4
18912,1
18913,6
18916,4
18920,5
18921,6
18924,3
18925,2
18926,2
18927,2
18928,4
18929,1
18932,3
18943,1
18944,6
18946,7
18949,2
18950,7
18952,7
18953,6
18956,7
18957,1
18959,1
18961,1
18962,4
18964,8
18971,4
18975,3
18976,7
18977,4
18978,4
18979,2
18980,2
18981,3
18982,3
18983,13
18984,8
18987,1
18988,1
18989,1
18991,1
18992,1
18994,1
18995,2
18998,2
18999,8
19000,12
19005,5
19008,1
19010,11
19012,5
19015,5
19016,10
19017,1
19018,2
19019,1
19021,11
19022,1
19024,5
19025,1
19026,2
19027,2
19028,9
19030,9
19032,1
19033,9
19036,3
19041,11
19044,10
19048,5
19049,1
19051,4
19052,1
19053,2
19055,12
19056,4
19057,5
19058,8
19067,5
19069,1
19072,2
19073,9
19075,10
19076,4
19078,4
19079,1
19080,7
19085,9
19086,9
19090,10
19092,8
19096,10
19097,9
19100,9
19103,3
19104,1
19106,1
19109,3
19114,1
19115,3
19116,10
19117,2
19118,1
19119,1
19120,6
19121,9
19124,4
19126,2
19127,3
19134,1
19141,6
19142,4
19145,2
19147,1
19149,3
19150,1
19151,1
19153,3
19154,4
19157,2
19159,7
19161,6
19168,1
19171,6
19175,8
19176,8
19177,2
19179,3
19181,7
19182,6
19184,1
19186,4
19188,11
19189,1
19191,11
19192,10
19193,10
19194,10
19195,5
19196,8
19197,4
19198,3
19201,4
19202,1
19203,5
19206,14
19207,3
19208,10
19210,3
19211,3
19214,3
19215,3
19216,2
19227,1
19230,14
19231,1
19235,3
19236,3
19237,1
19238,2
19239,1
19241,2
19242,1
19244,2
19246,2
19247,2
19248,2
19250,3
19251,2
19252,1
19254,1
19255,1
19258,5
19259,2
19260,2
19261,3
19263,3
19265,3
19268,1
19269,1
19271,1
19272,2
19273,2
19274,2
19276,2
19280,1
19282,4
19289,4
19292,2
19294,1
19299,1
19301,1
19309,1
19310,2
19313,2
19314,2
19317,1
19322,2
19324,2
19325,3
19326,2
19328,1
19332,1
