idx,degree
17450,4
17453,3
17457,2
17461,3
17462,2
17463,1
17464,6
17465,1
17467,1
17476,9
17478,3
17479,4
17480,4
17482,2
17484,4
17487,2
17488,1
17493,1
17494,1
17496,4
17497,9
17498,1
17499,2
17502,2
17508,1
17509,3
17515,2
17519,1
17520,3
17521,1
17522,2
17523,1
17527,7
17528,1
17529,1
17532,1
17533,2
17540,1
17541,3
17543,2
17556,2
17557,2
17560,3
17561,4
17564,1
17566,1
17567,4
17568,1
17577,3
17578,3
17579,4
17580,1
17583,4
17584,2
17585,5
17586,2
17588,1
17591,1
17607,1
17609,1
17624,1
17632,1
17634,1
17640,5
17643,1
17644,1
17646,2
17648,1
17652,1
17656,1
17657,8
17660,3
17661,1
17663,1
17664,1
17665,1
17666,3
17668,1
17669,2
17671,5
17673,1
17675,1
17680,1
17682,3
17686,2
17687,2
17688,1
17689,3
17693,2
17694,2
17701,2
17705,3
17706,2
17711,1
17712,5
17714,2
17716,2
17717,2
17719,2
17722,1
17724,3
17728,2
17729,4
17731,4
17732,3
17740,4
17747,1
17748,1
17755,2
17756,1
17757,4
17761,1
17763,3
17764,1
17765,1
17767,2
17768,1
17770,1
17774,1
17775,2
17776,5
17777,2
17778,1
17780,3
17781,4
17782,1
17786,7
17787,1
17789,1
17796,1
17797,1
17798,3
17799,1
17801,2
17802,9
17803,1
17804,1
17805,1
17806,4
17807,1
17815,4
17816,1
17819,1
17824,3
17827,1
17830,1
17833,1
17835,4
17840,1
17841,1
17842,2
17845,1
17853,2
17854,2
17858,1
17867,3
17868,1
17870,1
17872,1
17876,2
17877,1
17878,1
17879,2
17880,1
17888,1
17890,2
17891,3
17892,2
17893,2
17894,2
17896,1
17897,4
17898,1
17899,2
17903,1
17906,2
17910,1
17915,1
17919,1
17928,6
17929,3
17982,2
17988,3
18016,1
18018,1
18025,1
18026,1
18032,1
18033,1
18036,1
18039,1
18094,1
18099,1
18106,1
18117,1
18118,1
18119,1
18160,4
18177,1
18178,1
18179,2
18182,1
18185,1
18208,2
18209,1
18216,2
18220,5
18223,1
18227,1
18228,1
18230,5
18234,4
18242,1
18244,1
18248,1
18250,1
18253,1
18255,6
18256,1
18259,3
18278,2
18279,1
18298,1
18307,1
18308,1
18313,1
18332,2
18336,1
18341,1
18347,2
18351,3
18353,1
18356,3
18357,1
18358,2
18359,1
18363,1
18364,3
18368,3
18369,3
18380,1
18381,1
18390,2
18392,1
18394,3
18395,1
18396,1
18405,1
18410,2
18423,1
18424,1
18435,1
18436,2
18448,1
18456,3
18457,2
18461,1
18462,1
18464,1
18466,1
18481,1
18482,3
18483,2
18484,2
18487,1
18488,1
18490,1
18492,2
18493,1
18498,1
18500,2
18502,1
18505,4
18513,1
18517,2
18529,1
18530,1
18531,2
18532,1
18533,1
18534,1
18540,7
18541,3
18543,1
18552,3
18553,1
18555,1
18556,1
18557,2
18560,1
18563,1
18568,1
18570,2
18576,2
18578,1
18587,1
18589,1
18590,1
18596,1
18599,1
18600,1
18605,1
18621,1
18624,1
18625,1
18629,1
18630,1
18633,2
18636,1
18637,1
18638,1
18640,1
18642,1
18651,1
18652,1
18664,1
18671,1
18672,1
18673,2
18674,1
18680,1
18684,2
18706,2
18708,2
18710,3
18711,1
18716,1
18717,1
18723,1
18724,1
18734,5
18736,3
18737,3
18739,1
18740,1
18742,1
18743,2
18744,4
18745,1
18748,2
18753,2
18754,4
18755,3
18758,1
18762,5
18764,3
18765,2
18766,4
18767,1
18768,1
18769,4
18773,1
18777,1
18781,1
18783,2
18784,3
18785,1
18787,2
18788,1
18789,1
18791,9
18795,6
18796,1
18797,2
18799,4
18805,3
18808,1
18809,2
18810,1
18812,2
18813,1
18814,1
18817,4
18820,1
18822,3
18824,1
18827,1
18834,1
18845,1
18846,4
18847,1
18848,1
18849,1
18851,10
18854,8
18855,3
18857,4
18858,2
18859,1
18860,4
18862,1
18865,3
18867,1
18875,3
18876,2
18877,2
18878,3
18880,1
18883,4
18884,1
18885,2
18886,2
18887,1
18889,1
18891,3
18894,9
18895,1
18896,4
18897,2
18899,5
18900,2
18901,3
18902,2
18903,2
18906,2
18908,7
18910,1
18911,3
18912,1
18913,2
18916,2
18920,2
18921,1
18926,1
18927,1
18928,3
18929,2
18932,3
18943,1
18944,1
18946,2
18949,2
18952,1
18953,3
18956,1
18959,1
18961,1
18962,2
18964,1
18971,3
18975,2
18976,1
18977,2
18978,2
18979,1
18981,1
18983,4
18984,4
18987,1
18989,2
18992,2
18995,1
18998,1
18999,1
19000,6
19002,1
19005,1
19006,1
19007,1
19008,1
19010,6
19012,2
19014,1
19015,5
19016,3
19018,2
19021,3
19022,1
19024,2
19025,1
19026,1
19027,1
19028,1
19030,4
19032,1
19033,3
19036,2
19041,5
19044,6
19048,2
19049,1
19051,4
19052,1
19053,1
19055,6
19056,2
19057,3
19058,3
19067,4
19069,1
19072,1
19073,4
19075,3
19076,1
19078,4
19079,2
19080,2
19085,2
19086,3
19090,2
19092,2
19096,6
19097,5
19100,1
19103,2
19104,1
19115,1
19116,2
19117,2
19120,4
19121,5
19124,2
19125,1
19126,2
19127,2
19132,1
19134,1
19138,1
19141,1
19142,2
19145,1
19147,2
19149,2
19150,1
19151,1
19153,1
19154,2
19157,1
19158,1
19159,1
19161,2
19168,1
19175,2
19176,2
19177,1
19179,3
19181,2
19182,1
19184,1
19186,1
19188,1
19189,1
19191,5
19194,1
19195,1
19196,4
19197,5
19198,1
19201,1
19202,2
19203,5
19206,5
19207,1
19208,1
19210,2
19211,3
19214,4
19215,4
19216,4
19230,11
19235,1
19236,2
19237,1
19238,3
19239,1
19244,1
19245,1
19246,1
19247,1
19250,2
19252,1
19253,1
19256,1
19257,1
19258,3
19259,1
19260,1
19261,1
19262,1
19263,1
19272,2
19273,1
19274,1
19276,2
19280,1
19282,1
19283,1
19284,1
19289,4
19292,4
19294,2
19301,1
19309,2
19310,1
19312,1
19313,1
19314,1
19322,1
19324,4
19325,1
19326,1
19332,1
