idx,degree
6413,18
6414,7
6415,10
6416,3
6417,9
6420,30
6422,6
6426,2
6430,10
6431,12
6432,1
6433,28
6434,1
6436,1
6441,8
6442,1
6444,8
6445,18
6446,22
6448,1
6449,13
6451,9
6454,14
6455,1
6456,13
6460,3
6461,3
6462,11
6465,28
6466,12
6467,10
6470,3
6474,1
6475,16
6476,6
6477,1
6480,1
6481,1
6482,8
6483,1
6484,2
6486,1
6488,1
6490,5
6491,10
6492,17
6493,11
6496,11
6501,1
6502,8
6503,1
6504,1
6505,10
6507,10
6508,2
6509,15
6511,4
6514,1
6515,1
6516,2
6518,9
6519,5
6520,16
6521,22
6522,11
6523,10
6525,4
6526,11
6527,16
6528,1
6529,7
6530,14
6531,4
6536,14
6537,5
6538,6
6539,16
6542,5
6543,12
6544,5
6546,11
6548,4
6549,10
6551,17
6552,6
6553,5
6554,13
6555,12
6556,20
6557,4
6558,5
6559,6
6562,9
6564,1
6565,1
6566,2
6568,4
6572,1
6573,5
6575,12
6576,5
6577,7
6581,5
6584,8
6585,11
6586,8
6587,6
6588,1
6589,1
6594,3
6595,9
6596,4
6597,12
6598,1
6599,3
6600,3
6601,13
6605,30
6606,16
6607,13
6608,1
6609,1
6610,3
6611,26
6612,10
6613,3
6614,2
6615,8
6616,12
6619,2
6620,16
6621,2
6624,7
6625,11
6626,1
6627,1
6628,12
6630,2
6631,2
6632,3
6633,11
6635,18
6639,10
6640,1
6641,1
6643,12
6644,33
6645,1
6646,1
6650,16
6653,19
6657,1
6661,1
6664,2
6665,1
6667,2
6671,4
6690,9
6695,13
6696,2
6699,15
6700,3
6703,1
6704,1
6708,2
6718,16
6719,9
6723,1
6724,1
6731,4
6732,8
6734,4
6735,2
6736,20
6737,17
6739,6
6741,14
6743,2
6746,6
6747,2
6748,1
6749,8
6750,2
6751,1
6753,3
6755,1
6758,1
6759,11
6761,7
6762,6
6771,3
6775,4
6777,11
6778,18
6779,2
6780,7
6782,17
6790,7
6791,17
6792,4
6798,4
6799,6
6802,7
6804,2
6807,5
6809,13
6810,1
6812,9
6813,2
6815,2
6816,1
6820,6
6821,4
6822,17
6823,4
6824,4
6825,1
6826,5
6827,2
6828,5
6829,1
6830,1
6831,1
6833,1
6836,6
6839,3
6840,1
6841,7
6842,1
6846,7
6850,13
6852,6
6853,6
6854,1
6855,9
6857,5
6860,15
6861,9
6865,6
6866,6
6870,25
6871,2
6873,8
6879,1
6880,1
6883,9
6884,9
6885,11
6887,1
6888,1
6889,24
6891,6
6893,3
6896,3
6897,1
6898,13
6899,16
6900,3
6903,2
6904,13
6905,7
6906,1
6910,9
6912,2
6913,2
6914,1
6918,10
6919,24
6920,17
6922,9
6923,7
6925,9
6926,25
6929,1
6930,1
6933,34
6934,1
6935,14
6936,5
6937,19
6938,15
6939,1
6940,8
6941,25
6943,28
6944,5
6945,3
6949,24
6950,2
6953,1
6954,3
6955,13
6956,1
6958,2
6960,2
6961,2
6962,1
6965,1
6967,1
6969,1
6970,4
6971,20
6974,1
6975,5
6976,1
6977,6
6978,3
6979,2
6980,3
6981,15
6990,2
6992,2
6993,22
6994,20
6995,18
6996,1
6997,4
6999,4
7000,2
7002,2
7004,1
7008,1
7010,2
7011,2
7012,3
7017,5
7018,19
7019,19
7020,2
7023,6
7030,4
7031,7
7034,13
7035,10
7036,11
7037,18
7038,4
7039,1
7040,14
7041,1
7042,27
7043,20
7045,1
7046,1
7047,1
7048,21
7049,8
7050,1
7053,5
7054,1
7055,9
7057,2
7062,3
7063,17
7066,1
7071,2
7072,1
7074,1
7075,1
7080,1
7084,1
7085,7
7086,2
7088,1
7091,3
7092,17
7093,2
7094,1
7095,3
7096,1
7098,7
7100,1
7101,3
7105,2
7110,1
7116,7
7117,5
7118,1
7121,1
7122,1
7123,1
7124,2
7127,1
7132,1
7134,21
7136,1
7138,5
7141,23
7143,1
7144,10
7145,17
7146,2
7148,4
7150,2
7151,4
7153,1
7154,3
7155,5
7156,12
7158,6
7160,6
7161,28
7162,11
7165,1
7167,20
7168,1
7170,1
7171,17
7172,4
7173,6
7174,16
7175,17
7176,10
7178,10
7179,7
7181,1
7182,3
7184,1
7185,2
7186,9
7187,1
7188,6
7193,4
7195,3
7196,5
7198,4
7200,7
7201,6
7202,2
7203,6
7204,7
7205,8
7206,15
7207,2
7209,3
7210,5
7211,2
7213,2
7214,1
7215,2
7216,4
7218,8
7219,6
7220,1
7221,8
7224,9
7228,1
7229,3
7233,3
7234,13
7235,1
7237,6
7239,11
7240,7
7241,6
7242,1
7244,2
7247,3
7248,15
7249,28
7250,19
7251,14
7252,18
7253,31
7254,26
7255,22
7256,28
7257,11
7260,26
7261,4
7263,17
7265,9
7267,1
7268,1
7269,1
7270,19
7271,5
7272,1
7273,3
7274,15
7276,2
7279,4
7282,17
7283,2
7285,12
7287,26
7288,12
7289,1
7290,1
7292,3
7293,5
7294,12
7297,2
7298,26
7299,5
7304,9
7305,10
7310,26
7311,4
7313,3
7314,1
7315,3
7316,1
7317,16
7318,3
7321,17
7326,8
7327,8
7328,16
7330,3
7332,14
7333,1
7338,6
7339,16
7340,20
7341,3
7343,11
7345,7
7349,3
7356,3
7357,2
7358,6
7359,2
7363,16
7364,7
7365,1
7366,1
7367,2
7368,3
7369,3
7370,13
7371,21
7373,1
7374,1
7375,2
7379,16
7380,6
7387,1
7388,18
7390,2
7391,15
7392,2
7393,14
7395,1
7396,10
7397,1
7398,12
7399,11
7400,13
7402,12
7404,1
7408,15
7410,9
7411,3
7413,11
7414,1
7415,12
7416,1
7417,15
7419,12
7421,7
7422,9
7423,4
7424,1
7426,12
7427,7
7429,4
7430,3
7432,12
7433,1
7435,15
7436,14
7437,2
7438,1
7439,2
7440,1
7441,4
7443,10
7445,8
7446,12
7447,1
7449,11
7450,1
7451,1
7452,10
7454,1
7455,3
7456,5
7461,11
7462,6
7463,13
7464,1
7465,18
7466,6
7467,6
7468,8
7469,1
7471,4
7472,11
7474,5
7475,2
7477,4
7483,14
7488,4
7489,11
7490,15
7493,18
7495,1
7496,21
7499,6
7500,10
7501,1
7502,5
7503,1
7504,21
7505,2
7506,13
7507,5
7508,16
7509,1
7512,20
7513,6
7514,1
7515,12
7518,4
7519,3
7520,10
7521,3
7522,11
7524,1
7525,24
7526,11
7527,1
7528,9
7529,23
7530,4
7531,14
7536,18
7538,1
7539,1
7543,7
7544,11
7548,2
7555,1
7556,1
7557,2
7559,30
7560,8
7562,1
7564,31
7565,4
7570,7
7571,25
7572,2
7574,4
7576,30
7577,24
7579,1
7581,14
7582,21
7583,1
7585,6
7586,18
7591,23
7592,1
7593,1
7595,4
7596,12
7600,5
7602,8
7603,5
7604,17
7605,1
7606,7
7607,26
7611,6
7612,4
7613,3
7616,13
7621,7
7627,1
7630,6
7631,23
7632,6
7634,5
7635,2
7637,17
7638,7
7639,4
7640,30
7643,2
7644,1
7646,3
7647,2
7648,2
7650,2
7651,18
7654,1
7656,5
7657,4
7658,14
7660,1
7661,9
7663,1
7664,1
7668,10
7671,3
7673,4
7674,10
7675,7
7676,16
7679,20
7680,22
7682,5
7683,10
7684,4
7685,10
7686,4
7687,34
7688,19
7689,3
7690,2
7691,24
7693,11
7695,1
7696,4
7697,11
7698,4
7699,1
7700,3
7702,2
7703,3
7704,21
7705,18
7706,3
7707,2
7709,26
7712,1
7713,19
7714,3
7715,6
7716,33
7717,25
7721,1
7723,4
7724,29
7725,7
7726,22
7727,30
7728,20
7729,2
7730,1
7732,15
7733,5
7734,6
7735,1
7736,6
7737,25
7738,10
7740,7
7742,15
7743,4
7744,3
7751,2
7754,4
7755,11
7758,21
7760,7
7761,1
7764,3
7765,26
7766,4
7767,1
7768,4
7770,4
7771,11
7772,1
7778,1
7779,31
7788,15
7789,10
7790,1
7792,1
7793,11
7795,8
7797,16
7801,1
7808,4
7810,24
7811,10
7812,1
7814,3
7816,15
7819,22
7823,11
7826,1
7827,1
7832,1
7835,1
7837,1
7846,1
7852,3
7853,1
7854,1
7857,1
7858,1
7859,13
7860,1
7866,9
7867,2
7868,6
7876,1
7878,1
7880,2
7881,25
7882,1
7883,25
7885,6
7886,21
7890,3
7891,30
7900,17
7902,33
7904,12
7905,20
7907,8
7908,3
7909,3
7914,4
7915,10
7917,28
7920,1
7921,18
7923,17
7924,14
7930,1
7932,33
7933,19
7934,6
7935,15
7936,6
7937,14
7940,11
7941,11
7942,4
7943,18
7944,6
7945,7
7947,1
7948,23
7949,6
7950,21
7952,28
7953,9
7955,7
7956,2
7957,13
7959,31
7962,4
7963,9
7964,11
7967,2
7968,8
7971,20
7972,1
7976,1
7977,1
7979,1
7980,3
7988,23
7989,1
7990,9
7992,3
7993,2
7994,1
7998,13
8000,1
8002,8
8003,5
8004,16
8005,1
8006,1
8008,17
8010,23
8012,2
8013,20
8014,21
8019,1
8020,1
8021,13
8033,2
8036,3
8042,19
8050,10
8055,1
8056,28
8057,1
8061,9
8062,11
8063,3
8064,7
8065,1
8066,1
8073,15
8074,4
8075,2
8076,18
8078,1
8079,1
8081,15
8082,1
8083,1
8085,19
8090,7
8091,18
8092,21
8093,2
8095,1
8096,5
8098,24
8100,25
8101,2
8102,1
8109,6
8112,3
8120,1
8122,1
8123,1
8124,10
8125,2
8126,25
8127,9
8129,18
8131,2
8132,14
8133,5
8134,10
8137,5
8138,22
8141,13
8142,23
8143,6
8145,14
8146,8
8147,1
8148,1
8149,3
8151,8
8152,27
8153,16
8155,2
8190,1
8216,1
8217,16
8222,2
8224,2
8225,1
8229,4
8230,19
8231,1
8232,3
8236,1
8237,3
8244,4
8246,1
8251,5
8252,1
8254,1
8256,13
8257,4
8258,1
8259,1
8262,1
8269,6
8270,31
8271,2
8273,1
8274,1
8276,1
8277,1
8278,1
8279,2
8280,1
8281,1
8283,5
8286,1
8292,4
8294,1
8298,1
8308,1
8310,1
8311,1
8312,1
8313,2
8314,2
8317,1
8318,1
8320,1
8323,1
8324,1
8325,2
8328,1
8329,1
8330,1
8331,1
8333,2
8335,1
8337,1
8338,1
8339,1
8340,2
8342,1
8343,1
8348,1
8349,1
8352,2
8353,1
8354,1
8356,3
8359,2
8360,1
8363,1
8364,1
8366,1
8372,1
8373,2
8374,1
8378,1
8381,2
8382,2
8393,1
8399,1
8401,1
8417,1
8421,1
8422,1
8423,1
8427,2
8438,1
8439,1
8440,1
8442,1
8469,1
8470,1
8473,2
8475,1
8477,1
8478,1
8479,1
8480,1
8481,26
8489,1
8492,4
8495,1
8497,1
8499,1
8503,1
8504,1
8508,2
8522,1
8523,1
8524,1
8526,1
8527,7
8529,8
8535,4
8538,3
8539,7
8550,1
8596,1
8598,1
8600,1
8603,1
8607,2
8611,1
8628,2
8630,2
8632,1
8633,1
8640,1
8642,2
8646,3
8665,2
8671,1
8674,3
8675,2
8677,1
8683,1
8686,1
8694,1
8697,1
8700,1
8702,4
8723,1
8727,5
8728,1
8730,3
8732,1
8734,3
8735,1
8736,1
8737,4
8741,1
8742,1
8745,1
8750,1
8753,1
8757,1
8759,2
8760,1
8764,1
8771,2
8772,3
8774,1
8778,3
8791,4
8792,7
8796,3
8797,1
8801,1
8803,2
8804,1
8807,1
8808,2
8809,1
8813,1
8815,1
8816,1
8821,1
8827,4
8829,3
8831,1
8833,14
8836,4
8837,2
8839,2
8840,1
8841,1
8842,1
8843,1
8844,4
8845,6
8846,1
8847,1
8848,2
8849,2
8854,1
8857,1
8863,1
8867,1
8871,1
8872,1
8874,2
8875,1
8880,5
8890,1
8892,5
8894,6
8895,2
8896,4
8897,3
8898,1
8899,7
8906,1
8907,1
8908,3
8916,2
8918,1
8921,1
8922,1
8924,1
8925,2
8929,1
8930,1
8931,1
8932,1
8934,1
8935,1
8948,1
8950,1
8953,1
8954,2
8955,1
8956,1
8958,1
8962,2
8968,1
8978,1
8979,1
8981,1
8983,2
8985,3
8989,4
8990,4
8991,1
8992,5
8997,1
9007,1
9012,2
9013,1
9017,1
9018,2
9033,1
9041,5
9042,5
9044,5
9046,3
9048,1
9063,2
9065,1
9074,1
9075,1
9082,4
9086,2
9090,1
9099,1
9101,1
9115,2
9116,5
9117,3
9122,2
9123,1
9124,2
9126,4
9127,2
9128,2
9131,2
9132,2
9133,4
9135,4
9140,1
9152,4
9153,1
9154,1
9155,1
9156,1
9161,1
9165,1
9167,2
9169,1
9170,1
9171,4
9172,4
9178,9
9179,21
9180,1
9184,3
9186,16
9187,3
9188,3
9191,1
9192,1
9202,1
9203,1
9206,1
9207,1
9214,1
9215,1
9218,1
9220,1
9221,2
9222,1
9224,1
9227,2
9228,2
9230,13
9235,1
9236,2
9238,1
9239,1
9249,3
9252,27
9253,1
9254,1
9255,18
9256,2
9257,1
9262,1
9264,3
9265,4
9266,22
9267,14
9268,3
9271,17
9272,5
9276,11
9277,18
9280,3
9281,3
9284,16
9286,9
9290,11
9291,16
9293,1
9297,10
9298,1
9300,15
9302,7
9303,2
9304,4
9305,23
9309,17
9310,5
9311,4
9314,11
9315,1
9317,1
9318,12
9320,18
9321,20
9324,4
9325,26
9326,6
9327,2
9328,13
9329,2
9330,17
9331,6
9332,8
9334,10
9335,3
9337,9
9341,2
9344,1
9345,19
9346,3
9349,5
9351,1
9355,11
9356,5
9357,7
9358,8
9359,5
9360,9
9361,11
9363,1
9364,8
9365,7
9367,7
9368,8
9369,5
9370,22
9371,3
9372,3
9376,4
9377,5
9378,1
9380,1
9381,7
9382,9
9388,6
9394,1
9395,16
9397,5
9398,1
9400,13
9401,1
9405,2
9407,7
9408,2
9409,8
9410,2
9411,2
9412,1
9413,16
9414,3
9417,9
9418,1
9424,1
9425,1
9426,12
9430,15
9431,17
9435,32
9436,1
9438,4
9439,36
9445,1
9447,2
9449,2
9451,3
9452,10
9453,1
9454,11
9455,29
9456,25
9457,21
9458,8
9460,3
9461,13
9462,28
9463,4
9464,4
9465,3
9468,12
9469,8
9470,12
9475,28
9477,24
9480,36
9481,7
9482,3
9483,3
9487,17
9488,2
9490,33
9491,7
9494,1
9498,23
9500,1
9501,17
9502,15
9503,1
9507,31
9508,9
9509,3
9510,10
9512,13
9513,35
9517,20
9518,11
9519,7
9520,8
9522,20
9524,15
9525,1
9527,21
9528,31
9529,27
9530,6
9531,21
9532,11
9533,1
9535,8
9536,24
9537,28
9538,3
9539,21
9540,4
9541,6
9542,19
9544,27
9545,27
9546,27
9547,2
9548,2
9549,26
9550,6
9551,1
9555,5
9556,1
9557,2
9558,1
9560,7
9561,1
9562,3
9564,1
9567,20
9568,11
9569,1
9571,7
9578,38
9579,29
9585,10
9588,12
9589,1
9594,5
9595,34
9596,10
9597,7
9598,4
9599,1
9600,4
9601,6
9603,27
9604,2
9605,2
9608,30
9609,33
9610,30
9611,6
9612,1
9613,32
9614,27
9618,28
9621,1
9624,1
9625,11
9629,10
9630,3
9632,14
9633,1
9634,1
9644,1
9646,2
9647,3
9648,17
9649,4
9650,1
9653,1
9654,30
9658,4
9659,1
9660,8
9664,6
9665,15
9666,2
9667,7
9669,2
9670,2
9671,11
9672,1
9673,1
9674,1
9676,1
9677,1
9679,26
9680,30
9682,3
9683,14
9685,18
9686,2
9687,2
9688,32
9689,1
9690,2
9692,15
9693,13
9694,8
9695,8
9696,2
9699,21
9700,2
9702,13
9704,1
9705,19
9706,5
9707,1
9708,2
9709,5
9710,3
9714,22
9716,1
9717,24
9718,19
9720,1
9721,7
9722,11
9725,35
9726,16
9727,2
9728,1
9730,4
9731,23
9732,7
9734,43
9735,22
9736,31
9737,5
9738,25
9739,1
9740,1
9742,19
9743,36
9744,1
9745,31
9746,33
9747,30
9750,4
9751,16
9752,4
9753,1
9754,27
9755,16
9756,12
9757,10
9758,26
9759,7
9760,8
9766,18
9767,6
9768,34
9769,10
9770,25
9771,1
9773,11
9776,15
9778,6
9783,2
9784,2
9785,2
9789,4
9790,3
9792,1
9794,1
9795,2
9800,1
9804,3
9806,23
9807,1
9808,3
9811,17
9816,1
9817,1
9818,4
9819,17
9820,6
9821,17
9823,2
9825,6
9830,1
9831,24
9832,5
9833,6
9835,23
9836,30
9838,1
9841,13
9843,2
9844,1
9845,36
9848,17
9849,5
9850,6
9851,6
9853,13
9857,2
9858,21
9861,1
9862,3
9864,18
9866,3
9867,3
9871,1
9872,1
9874,1
9880,1
9884,1
9885,26
9886,1
9887,1
9890,2
9891,5
9892,32
9894,23
9895,2
9896,36
9897,40
9898,5
9899,17
9901,20
9903,1
9905,5
9907,11
9908,1
9910,35
9911,6
9912,14
9915,1
9916,5
9919,1
9920,26
9921,1
9922,1
9923,2
9925,3
9927,14
9928,5
9929,20
9931,3
9933,1
9934,23
9939,2
9943,10
9945,2
9946,1
9948,1
9949,32
9951,2
9952,1
9953,1
9954,1
9955,2
9956,7
9957,1
9959,21
9960,4
9962,1
9965,2
9966,5
9967,17
9968,3
9970,5
9973,16
9974,4
9975,5
9979,29
9980,7
9982,1
9985,3
9989,14
9990,4
9991,24
9992,5
9994,19
9995,5
9997,1
9998,37
10000,4
10004,1
10008,15
10011,1
10013,1
10016,1
10017,1
10020,11
10021,13
10022,6
10028,15
10029,1
10030,1
10032,1
10033,2
10034,10
10037,1
10038,5
10040,1
10041,1
10042,4
10043,4
10045,35
10046,27
10047,16
10048,23
10049,34
10050,13
10051,13
10052,1
10055,2
10056,20
10057,5
10058,4
10059,15
10060,1
10061,2
10065,1
10067,1
10068,31
10069,1
10070,9
10071,4
10075,3
10076,1
10078,10
10080,6
10081,7
10082,1
10083,13
10086,10
10094,2
10095,11
10096,7
10097,10
10099,13
10100,2
10107,17
10109,25
10110,25
10111,1
10112,18
10113,23
10114,4
10115,26
10116,22
10119,13
10120,33
10122,11
10123,2
10124,17
10126,19
10127,9
10128,31
10129,5
10130,4
10131,1
10132,12
10133,1
10134,12
10135,14
10136,2
10137,20
10138,4
10139,1
10140,11
10141,1
10143,16
10146,8
10147,3
10149,8
10150,5
10155,1
10161,26
10162,3
10164,5
10167,20
10168,22
10172,15
10175,6
10181,13
10184,7
10185,1
10189,18
10190,3
10191,1
10192,8
10193,9
10195,20
10197,16
10198,13
10200,6
10201,4
10207,3
10208,3
10209,1
10210,10
10211,25
10212,1
10213,15
10214,14
10219,1
10220,29
10221,1
10232,1
10233,1
10235,28
10236,3
10239,5
10240,8
10241,2
10242,24
10244,1
10254,3
10264,1
10266,2
10275,1
10276,1
10288,35
10289,6
10290,21
10291,31
10296,19
10300,4
10304,25
10310,1
10317,3
10319,1
10329,5
10330,2
10331,1
10335,24
10339,6
10340,9
10346,7
10348,4
10349,1
10350,1
10352,1
10353,4
10354,1
10355,26
10356,2
10357,3
10361,1
10376,1
10378,5
10379,5
10380,10
10381,2
10383,2
10384,1
10393,1
10395,1
10402,6
10403,15
10404,1
10405,10
10406,2
10407,3
10408,1
10410,10
10412,1
10415,3
10416,3
10417,5
10422,1
10426,1
10428,1
10429,7
10431,4
10432,20
10433,2
10434,26
10438,3
10440,11
10442,23
10443,1
10444,11
10445,3
10446,3
10451,1
10453,7
10458,1
10459,20
10461,5
10463,1
10464,3
10467,10
10468,2
10471,1
10474,3
10476,4
10478,1
10479,1
10481,2
10482,9
10483,11
10484,8
10485,10
10486,4
10489,19
10490,5
10491,2
10495,7
10496,2
10500,1
10504,20
10505,8
10507,6
10511,26
10513,1
10517,2
10518,14
10519,8
10523,2
10532,30
10534,14
10536,28
10537,1
10542,1
10543,2
10544,15
10547,1
10548,1
10549,3
10550,3
10551,2
10554,2
10555,2
10557,1
10558,16
10559,4
10562,1
10563,1
10564,1
10568,1
10570,13
10573,22
10576,1
10577,1
10579,32
10580,1
10581,1
10582,2
10586,12
10589,6
10590,1
10591,32
10592,20
10593,4
10595,2
10596,2
10597,28
10598,1
10600,23
10602,1
10603,18
10604,1
10605,1
10606,1
10607,2
10610,25
10611,1
10617,7
10619,2
10622,1
10623,1
10624,1
10626,1
10627,1
10634,1
10639,2
10640,2
10642,21
10644,2
10652,10
10653,3
10658,10
10659,2
10660,1
10661,1
10664,1
10665,1
10666,15
10667,1
10670,2
10673,1
10675,2
10676,1
10677,2
10678,27
10679,2
10680,1
10682,18
10686,2
10695,7
10698,4
10699,1
10700,1
10701,7
10707,6
10712,2
10713,31
10715,11
10716,7
10720,1
10724,11
10725,2
10727,1
10728,6
10731,1
10732,1
10733,18
10741,26
10745,11
10746,1
10760,1
10764,11
10777,11
10778,6
10782,3
10783,22
10787,1
10789,1
10794,26
10795,4
10796,11
10797,12
10800,1
10801,6
10802,10
10803,4
10805,1
10809,10
10810,28
10811,2
10818,19
10819,31
10820,5
10821,8
10823,28
10824,1
10839,5
10845,6
10850,14
10852,1
10853,1
10857,8
10859,12
10860,28
10862,9
10867,8
10872,1
10874,2
10879,13
10881,3
10883,3
10884,1
10885,12
10888,3
10889,4
10892,5
10895,1
10896,21
10897,1
10898,13
10920,1
10924,1
10930,7
10944,1
10953,23
10954,5
10955,1
10957,2
10958,2
10959,2
10960,1
10961,16
10964,7
10966,1
10970,5
10973,1
10974,1
10976,11
10977,33
10978,8
10979,7
10980,1
10981,3
10983,27
10984,31
10985,15
10986,5
10988,2
10989,1
10990,2
10992,24
10993,9
10994,24
10995,9
10996,1
10998,1
11001,1
11005,1
11007,1
11008,1
11009,3
11012,1
11013,1
11015,1
11016,1
11017,4
11020,14
11021,1
11022,9
11023,2
11025,11
11027,18
11029,5
11031,33
11035,1
11037,1
11038,16
11039,1
11040,1
11043,15
11044,1
11045,8
11053,1
11056,1
11058,1
11062,2
11063,2
11064,10
11066,1
11067,2
11072,1
11073,1
11074,12
11075,1
11078,1
11079,1
11087,1
11105,3
11106,1
11108,1
11110,2
11113,32
11114,17
11115,3
11116,21
11117,29
11118,1
11120,19
11121,24
11122,16
11123,17
11125,4
11126,6
11127,2
11132,1
11133,1
11134,4
11142,2
11145,1
11146,12
11150,2
11152,1
11153,2
11155,2
11156,2
11161,12
11162,2
11163,7
11164,1
11165,1
11166,4
11167,1
11168,1
11170,1
11172,1
11173,1
11176,6
11177,1
11178,4
11179,1
11180,15
11181,13
11182,30
11183,2
11184,1
11185,8
11186,4
11189,10
11191,6
11194,1
11196,9
11199,8
11200,2
11201,11
11202,7
11203,2
11208,14
11209,1
11210,3
11211,1
11212,7
11215,8
11216,3
11217,3
11218,20
11219,17
11222,25
11224,20
11225,12
11230,18
11231,2
11232,6
11234,1
11235,21
11236,4
11242,4
11243,1
11244,6
11247,24
11248,3
11249,4
11252,1
11262,23
11263,6
11264,6
11267,8
11268,1
11269,8
11270,1
11274,1
11276,5
11277,17
11278,4
11281,11
11287,15
11290,1
11292,11
11299,1
11301,25
11303,16
11304,1
11305,2
11306,7
11307,6
11308,1
11309,1
11314,6
11315,1
11317,1
11321,30
11322,15
11323,4
11326,6
11327,32
11328,1
11329,1
11330,1
11331,6
11333,1
11335,18
11336,7
11337,1
11339,4
11340,4
11341,1
11345,2
11346,15
11350,29
11351,15
11352,1
11354,4
11356,17
11358,1
11359,26
11361,1
11362,1
11363,1
11365,16
11368,20
11370,14
11381,12
11382,1
11383,1
11384,1
11385,1
11387,1
11388,6
11391,5
11395,3
11396,4
11398,1
11400,1
11401,1
11409,1
11411,7
11412,2
11416,1
11417,3
11418,20
11421,5
11425,5
11428,1
11430,1
11431,5
11432,25
11436,19
11437,25
11438,1
11440,25
11441,10
11443,10
11444,1
11446,1
11447,1
11452,13
11455,2
11458,1
11460,4
11462,6
11465,3
11466,4
11469,1
11479,1
11480,5
11482,2
11488,2
11500,1
11501,1
11503,6
11504,3
11505,15
11506,5
11507,2
11508,26
11509,7
11511,8
11513,1
11523,4
11530,4
11533,3
11534,9
11537,3
11539,16
11541,7
11542,26
11543,2
11546,15
11547,8
11549,16
11550,23
11551,10
11553,12
11556,14
11557,1
11561,27
11566,26
11567,3
11571,21
11573,1
11574,1
11575,5
11576,1
11578,25
11579,8
11580,7
11581,5
11583,1
11584,5
11592,8
11595,5
11598,1
11599,1
11601,20
11602,10
11603,8
11604,20
11605,1
11606,1
11608,2
11610,4
11612,3
11616,1
11618,2
11620,3
11621,1
11623,1
11632,20
11634,2
11654,7
11655,11
11656,19
11658,15
11659,28
11661,8
11662,3
11663,1
11664,1
11665,1
11666,8
11667,4
11674,18
11678,1
11679,7
11681,2
11684,2
11685,7
11686,26
11687,1
11690,2
11693,5
11699,1
11700,8
11703,3
11710,2
11712,16
11717,4
11718,3
11719,1
11720,19
11722,8
11726,15
11727,8
11728,1
11729,1
11732,1
11734,17
11738,17
11739,3
11740,1
11741,1
11743,1
11752,10
11753,1
11754,1
11755,1
11756,25
11762,2
11764,6
11765,7
11766,1
11767,1
11768,27
11769,13
11770,2
11771,25
11772,3
11773,5
11774,32
11776,1
11777,25
11778,12
11785,1
11786,6
11789,6
11790,2
11792,1
11798,1
11799,1
11804,1
11805,1
11808,1
11810,5
11815,1
11820,2
11821,1
11831,2
11839,1
11840,1
11841,1
11842,1
11843,2
11847,2
11849,6
11852,1
11853,9
11856,1
11864,1
11865,15
11866,1
11867,4
11868,24
11869,1
11871,8
11872,2
11873,1
11874,4
11875,12
11877,7
11878,3
11880,6
11881,1
11884,3
11885,1
11888,1
11890,3
11891,3
11894,7
11895,4
11896,6
11897,7
11898,20
11899,1
11900,14
11902,6
11904,11
11905,1
11909,3
11914,1
11916,6
11918,4
11924,4
11925,1
11926,18
11927,1
11928,1
11931,1
11934,1
11936,2
11937,3
11939,1
11941,10
11942,6
11943,5
11946,20
11947,4
11948,1
11953,1
11961,1
11962,3
11963,1
11964,1
11965,2
11968,3
11969,1
11970,2
11971,2
11972,1
11974,2
11975,2
11976,3
11978,2
11986,1
11987,2
11989,8
11990,2
11994,9
11995,2
11998,1
11999,1
12000,2
12011,5
12019,2
12031,1
12032,4
12042,2
12048,1
12054,3
12062,3
12063,1
12064,1
12069,5
12072,2
12083,5
12085,6
12088,3
12089,1
12091,5
12092,6
12093,18
12106,1
12107,1
12108,5
12111,2
12112,1
12117,1
12119,2
12120,1
12123,1
12125,1
12126,2
12132,1
12138,2
12140,1
12141,2
12145,2
12146,2
12147,1
12156,6
12158,3
12159,1
12160,2
12161,10
12164,3
12165,1
12167,3
12168,1
12178,1
12179,1
12181,1
12183,1
12186,1
12187,1
12188,2
12189,2
12191,1
12192,3
12195,1
12197,1
12198,1
12200,1
12201,1
12202,1
12203,2
12204,2
12206,1
12208,1
12212,1
12215,2
12217,3
12218,15
12219,1
12221,27
12223,6
12225,3
12227,1
12232,5
12233,1
12234,34
12235,14
12237,30
12238,1
12239,7
12242,1
12244,1
12245,1
12246,30
12247,1
12248,8
12249,5
12251,10
12252,26
12253,4
12254,10
12255,1
12256,7
12259,3
12261,16
12266,22
12267,34
12268,32
12270,12
12271,26
12273,1
12275,20
12276,7
12281,7
12292,4
12295,24
12298,5
12299,2
12300,1
12302,5
12303,6
12304,14
12305,2
12306,6
12309,5
12312,2
12313,1
12317,4
12318,1
12319,3
12322,31
12331,1
12334,7
12337,7
12338,1
12339,17
12340,1
12341,1
12342,3
12344,2
12345,1
12348,1
12349,17
12354,3
12357,3
12358,11
12359,7
12360,28
12361,4
12363,4
12365,1
12366,9
12368,2
12370,1
12372,1
12376,27
12377,9
12378,3
12382,2
12383,1
12384,1
12397,1
12400,1
12401,1
12414,3
12415,10
12417,19
12418,3
12420,1
12422,3
12423,1
12428,2
12429,1
12431,6
12432,3
12434,3
12435,18
12436,3
12437,1
12438,1
12439,4
12440,6
12444,3
12445,1
12448,1
12449,1
12452,5
12453,1
12456,6
12457,10
12458,12
12461,2
12463,4
12465,17
12469,3
12471,1
12472,1
12474,1
12475,1
12476,1
12480,3
12482,1
12483,4
12484,1
12485,1
12487,5
12489,3
12490,24
12491,1
12492,3
12494,4
12495,10
12500,4
12501,4
12503,3
12505,2
12508,17
12510,13
12513,4
12516,1
12518,13
