Item,IsWord,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
blatant,TRUE,2,7,570,8,1,0,58,757,142,1013927,8,1
blather,TRUE,2,5,373,5,6,5,14,73,7,279603,4,1
blawdaxz,FALSE,2,6,424,NA,1,NA,0,0,0,0,4,NA
blawm,FALSE,1,4,464,NA,19,NA,0,0,0,0,4,NA
blawmihng,FALSE,2,6,512,NA,2,NA,0,0,0,0,4,NA
blawnliy,FALSE,2,6,496,NA,3,NA,0,0,0,0,5,NA
blawrihng,FALSE,2,6,488,NA,1,NA,0,0,0,0,5,NA
blawt,FALSE,1,4,391,NA,22,NA,0,0,0,0,4,NA
blaxchehnax,FALSE,3,7,576,NA,0,NA,0,0,0,0,4,NA
blaxluwjhihk,FALSE,3,8,560,NA,0,NA,0,0,0,0,4,NA
blaxnehtaxl,FALSE,3,8,464,NA,0,NA,0,0,0,0,5,NA
blaybaek,FALSE,2,6,384,NA,1,NA,0,0,0,0,4,NA
blaybaxriy,FALSE,3,7,596,NA,0,NA,0,0,0,0,4,NA
blaygraxnt,FALSE,2,8,520,NA,0,NA,0,0,0,0,4,NA
blaykaxn,FALSE,2,6,472,NA,7,NA,0,0,0,0,5,NA
blaykaxnihngkax,FALSE,4,10,701,NA,0,NA,0,0,0,0,5,NA
blaymeytihng,FALSE,3,8,520,NA,0,NA,0,0,0,0,5,NA
blayntaxf,FALSE,2,7,496,NA,0,NA,0,0,0,0,5,NA
blayruwm,FALSE,2,6,524,NA,0,NA,0,0,0,0,4,NA
blaysaxr,FALSE,2,6,476,NA,0,NA,0,0,0,0,5,NA
blaysaxz,FALSE,2,6,576,NA,2,NA,0,0,0,0,5,NA
blaysts,FALSE,1,6,725,NA,1,NA,0,0,0,0,6,NA
blayvaxr,FALSE,2,6,464,NA,1,NA,0,0,0,0,6,NA
blayzaxn,FALSE,2,6,520,NA,1,NA,0,0,0,0,4,NA
blaze,TRUE,1,4,471,6,58,15,107,1085,202,2457442,5,1
blazer,TRUE,2,5,477,7,21,13,62,764,55,1843932,6,2
blazing,TRUE,2,6,426,7,4,6,93,1116,75,1418665,6,2
bleach,TRUE,1,4,439,7,21,5,118,574,123,1545195,5,1
bleachers,TRUE,2,6,498,9,1,1,59,486,39,428198,6,3
bleat,TRUE,1,4,418,6,30,9,6,64,2,152069,5,1
bleating,TRUE,2,6,526,6,7,2,12,117,3,102742,5,2
bled,TRUE,1,4,509,5,25,15,201,534,58,620251,5,1
bleed,TRUE,1,4,370,6,26,7,515,816,151,1989525,5,1
bleeding,TRUE,2,6,391,6,7,3,1516,3287,481,5496166,5,2
blehchihz,FALSE,2,6,512,NA,1,NA,0,0,0,0,5,NA
blehchuhlz,FALSE,2,7,656,NA,0,NA,0,0,0,0,5,NA
blehdaxsaxn,FALSE,3,8,624,NA,0,NA,0,0,0,0,5,NA
blehhhaxl,FALSE,2,6,528,NA,1,NA,0,0,0,0,4,NA
blehhhaxniy,FALSE,3,7,528,NA,0,NA,0,0,0,0,4,NA
blehkeyshaxn,FALSE,3,8,644,NA,0,NA,0,0,0,0,5,NA
blehkeyshaxs,FALSE,3,8,588,NA,0,NA,0,0,0,0,5,NA
blehl,FALSE,1,4,377,NA,16,NA,0,0,0,0,5,NA
blehlaxtihst,FALSE,3,9,743,NA,0,NA,0,0,0,0,5,NA
blehmziy,FALSE,2,6,496,NA,0,NA,0,0,0,0,5,NA
blehnaxkaxs,FALSE,3,8,704,NA,0,NA,0,0,0,0,5,NA
blehndowniyaxtliy,FALSE,5,12,744,NA,0,NA,0,0,0,0,6,NA
blehnihng,FALSE,2,6,440,NA,10,NA,0,0,0,0,5,NA
blehnkaxfaxl,FALSE,3,9,560,NA,0,NA,0,0,0,0,5,NA
blehnskuweyshaxn,FALSE,4,11,904,NA,0,NA,0,0,0,0,5,NA
blehntowniyaxm,FALSE,4,10,696,NA,0,NA,0,0,0,0,5,NA
blehrfaxl,FALSE,2,7,408,NA,0,NA,0,0,0,0,5,NA
blehrshihng,FALSE,2,7,520,NA,1,NA,0,0,0,0,5,NA
blehsaxsaxlz,FALSE,3,9,776,NA,0,NA,0,0,0,0,6,NA
blehsh,FALSE,1,4,464,NA,17,NA,0,0,0,0,4,NA
blehshaxnawz,FALSE,3,8,640,NA,0,NA,0,0,0,0,4,NA
blehshaxnaxjh,FALSE,3,8,696,NA,0,NA,0,0,0,0,4,NA
blehtiht,FALSE,2,6,344,NA,0,NA,0,0,0,0,4,NA
blehuwdihk,FALSE,3,7,552,NA,0,NA,0,0,0,0,4,NA
blend,TRUE,1,5,321,6,11,9,218,4052,234,9685398,6,1
blended,TRUE,2,7,452,7,2,3,38,2079,85,2621376,7,2
blender,TRUE,2,6,442,8,18,13,85,1260,67,2793188,7,2
blending,TRUE,2,7,513,6,5,5,26,952,54,1965386,7,2
blends,TRUE,1,6,449,6,10,7,14,781,35,2560019,6,2
bless,TRUE,1,4,478,6,27,10,1788,1956,796,5481678,5,1
blessed,TRUE,1,5,500,8,8,1,704,3147,515,6405692,5,2
blessing,TRUE,2,6,402,9,5,2,495,2694,442,3970512,7,2
blessings,TRUE,2,7,583,9,4,1,206,903,141,2765987,7,3
blew,TRUE,1,3,376,5,57,12,1610,4526,885,2473593,4,1
bleyaxrz,FALSE,2,6,780,NA,0,NA,0,0,0,0,4,NA
bleyl,FALSE,1,4,352,NA,26,NA,0,0,0,0,5,NA
bleyndaxr,FALSE,2,7,488,NA,0,NA,0,0,0,0,5,NA
bleyns,FALSE,1,5,600,NA,8,NA,0,0,0,0,5,NA
bleynz,FALSE,1,5,514,NA,33,NA,0,0,0,0,5,NA
bleyps,FALSE,1,5,464,NA,3,NA,0,0,0,0,4,NA
blight,TRUE,1,4,332,7,28,8,29,550,27,906914,5,1
blighted,TRUE,2,6,444,7,4,3,6,244,21,263148,5,2
blihgaxrz,FALSE,2,7,560,NA,0,NA,0,0,0,0,4,NA
blihkaxr,FALSE,2,6,448,NA,0,NA,0,0,0,0,5,NA
blihks,FALSE,1,5,456,NA,30,NA,0,0,0,0,6,NA
blihksaxrihng,FALSE,3,9,672,NA,0,NA,0,0,0,0,6,NA
blihkuwtihk,FALSE,3,8,536,NA,0,NA,0,0,0,0,5,NA
blihl,FALSE,1,4,350,NA,16,NA,0,0,0,0,4,NA
blihlch,FALSE,1,5,534,NA,1,NA,0,0,0,0,4,NA
blihmaxr,FALSE,2,6,380,NA,0,NA,0,0,0,0,5,NA
blihmaxt,FALSE,2,6,424,NA,1,NA,0,0,0,0,5,NA
blihmihng,FALSE,2,6,496,NA,4,NA,0,0,0,0,5,NA
blihnaxdaxs,FALSE,3,8,662,NA,0,NA,0,0,0,0,5,NA
blihnehshaxnt,FALSE,3,9,599,NA,0,NA,0,0,0,0,5,NA
blihngkaxld,FALSE,2,8,412,NA,0,NA,0,0,0,0,6,NA
blihnihng,FALSE,2,6,416,NA,1,NA,0,0,0,0,5,NA
blihnihs,FALSE,2,6,480,NA,2,NA,0,0,0,0,5,NA
blihntaxdaxlax,FALSE,4,10,664,NA,0,NA,0,0,0,0,5,NA
blihrihz,FALSE,2,6,584,NA,0,NA,0,0,0,0,5,NA
blihsihfaxld,FALSE,3,9,649,NA,0,NA,0,0,0,0,6,NA
blihziht,FALSE,2,6,481,NA,1,NA,0,0,0,0,5,NA
blimey,TRUE,2,5,426,5,2,1,59,14,1,130264,4,NA
blind,TRUE,1,5,420,6,9,8,2337,9391,1044,16490057,6,1
blinded,TRUE,2,7,599,7,2,4,189,778,81,983949,7,2
blinding,TRUE,2,7,449,6,4,4,75,808,46,590006,7,2
blindly,TRUE,2,7,518,6,1,1,56,572,47,737206,6,2
blindness,TRUE,2,8,728,6,1,1,67,1595,79,1812018,6,2
blinds,TRUE,1,6,460,7,9,5,109,788,49,3326896,6,2
blink,TRUE,1,5,429,6,24,15,258,1297,168,5265420,6,1
blinked,TRUE,1,6,309,7,5,4,65,2024,47,390692,6,2
blinkers,TRUE,2,7,490,7,0,1,12,24,2,107717,6,3
blinking,TRUE,2,7,485,6,4,5,113,1143,70,936625,6,2
blip,TRUE,1,4,307,5,18,7,41,354,79,284100,5,1
bliss,TRUE,1,4,484,6,32,9,160,1184,98,3710967,5,1
blissful,TRUE,2,7,418,9,1,0,27,282,20,431376,8,2
blisters,TRUE,2,7,632,8,3,1,70,438,33,593207,7,2
blithely,TRUE,2,6,567,7,1,0,13,278,21,125353,4,2
blitz,TRUE,1,5,404,6,26,9,64,635,119,2478467,6,1
blitzer,TRUE,2,6,579,8,4,4,0,750,681,400909,7,2
bliypiy,FALSE,2,5,400,NA,2,NA,0,0,0,0,5,NA
bliyrihng,FALSE,2,6,472,NA,6,NA,0,0,0,0,4,NA
bliys,FALSE,1,4,521,NA,24,NA,0,0,0,0,4,NA
bliysaxm,FALSE,2,6,448,NA,1,NA,0,0,0,0,4,NA
bliysaxniy,FALSE,3,7,585,NA,0,NA,0,0,0,0,4,NA
bliyshihz,FALSE,2,6,744,NA,2,NA,0,0,0,0,4,NA
bliysihd,FALSE,2,6,491,NA,0,NA,0,0,0,0,4,NA
bliysihng,FALSE,2,6,496,NA,8,NA,0,0,0,0,4,NA
bliyvaxrn,FALSE,2,7,592,NA,0,NA,0,0,0,0,6,NA
bliyz,FALSE,1,4,616,NA,69,NA,0,0,0,0,5,NA
blizzard,TRUE,2,6,599,9,2,2,99,1034,165,2061632,7,1
bloated,TRUE,2,6,565,8,7,6,86,758,101,634778,7,2
bloater,TRUE,2,5,668,7,11,3,2,1,0,11706,5,2
bloc,TRUE,1,4,352,5,50,13,48,1321,185,2216058,5,1
block,TRUE,1,4,415,6,50,17,2067,19054,2154,49701616,5,1
blockade,TRUE,2,6,678,9,2,4,78,1063,375,967434,7,1
blockbuster,TRUE,3,9,778,12,2,1,54,922,210,1873840,10,1
blocked,TRUE,1,5,451,7,16,5,346,3678,619,6215374,5,2
blockhead,TRUE,2,7,475,10,2,1,41,32,2,188383,8,1
blockhouse,TRUE,2,7,615,11,2,2,11,33,0,75814,8,1
blocks,TRUE,1,5,454,6,25,8,765,7542,887,19888684,6,2
blog,TRUE,1,4,437,5,9,15,33,3228,1041,145062487,5,NA
blogs,TRUE,1,5,443,5,6,11,7,1354,347,46983980,5,NA
blokes,TRUE,1,5,445,6,13,2,73,55,5,249462,5,2
blonde,TRUE,1,5,464,7,11,6,710,2164,308,24234829,6,1
blood,TRUE,1,4,369,6,20,8,9492,36787,5666,61356375,5,1
bloodbath,TRUE,2,7,605,6,0,0,72,161,41,198080,5,1
blooded,TRUE,2,6,376,6,3,5,23,693,203,657681,5,2
bloodhound,TRUE,2,8,566,11,2,2,50,77,19,2411105,9,1
bloodiest,TRUE,3,8,557,8,1,0,16,207,67,130607,6,3
bloodlust,TRUE,2,8,848,7,2,0,9,65,4,111202,8,NA
bloodpressure,TRUE,3,9,589,6,0,0,0,8,0,13125,5,NA
bloods,TRUE,1,5,405,7,10,6,44,206,45,196575,6,2
bloodshed,TRUE,2,7,491,8,0,0,100,805,277,492140,6,1
bloodshot,TRUE,2,7,522,8,0,0,26,206,14,178085,6,1
bloodstain,TRUE,2,8,692,11,4,2,12,55,23,33386,9,1
bloodstains,TRUE,2,9,667,11,2,1,42,95,16,45868,9,2
bloodstock,TRUE,2,8,593,9,0,0,0,2,0,145766,7,NA
bloodstream,TRUE,2,9,641,8,0,0,88,629,78,590912,7,1
bloody,TRUE,2,5,419,6,8,4,1962,4720,809,5564548,6,2
bloom,TRUE,1,4,425,6,35,12,281,2985,356,5457662,5,1
bloomer,TRUE,2,5,464,8,15,6,18,137,23,310218,6,2
blooming,TRUE,2,6,416,9,5,2,81,838,37,1294311,7,2
blooms,TRUE,1,5,702,6,17,6,35,1078,18,1729847,5,2
blossom,TRUE,2,6,453,8,5,2,184,1018,64,2973075,7,1
blossoms,TRUE,2,7,526,8,2,1,67,1166,33,1396310,7,2
blotch,TRUE,1,5,438,7,5,5,10,51,1,89691,6,1
blots,TRUE,1,5,422,5,31,13,8,69,2,250619,5,2
blow,TRUE,1,3,579,5,86,26,4976,8516,1958,31347668,4,1
blowed,TRUE,1,4,407,6,34,9,0,26,7,52906,5,NA
blower,TRUE,2,4,333,7,32,12,17,419,66,1749788,5,2
blowfish,TRUE,2,6,561,6,1,0,31,73,7,473658,5,1
blowfiyn,FALSE,2,6,624,NA,0,NA,0,0,0,0,5,NA
blowfly,TRUE,2,6,678,6,0,0,2,10,0,43987,5,NA
blowgun,TRUE,2,6,409,8,6,1,3,15,0,32902,7,NA
blowhole,TRUE,2,6,574,9,1,1,3,21,0,46023,7,NA
blown,TRUE,1,4,420,5,40,9,811,3921,813,4230306,4,1
blowout,TRUE,2,5,798,8,2,1,76,584,118,1926410,6,NA
blows,TRUE,1,4,489,5,62,17,793,2399,339,2556663,4,2
blowshliy,FALSE,2,6,512,NA,0,NA,0,0,0,0,4,NA
blowup,TRUE,2,5,376,5,0,0,15,103,17,97428,4,1
blubber,TRUE,2,5,403,5,3,1,43,160,16,137360,5,1
blue,TRUE,1,3,459,5,57,17,5222,36561,3577,126177973,4,1
blueberries,TRUE,3,8,572,9,1,0,55,732,64,591687,8,2
bluebird,TRUE,2,6,422,9,2,1,39,187,25,756972,7,1
bluecoat,TRUE,2,6,538,7,0,0,0,10,0,40285,5,NA
bluefish,TRUE,2,6,579,7,3,1,8,112,5,299868,5,1
blueprint,TRUE,2,8,554,10,1,1,63,1124,218,2227696,9,1
blues,TRUE,1,4,639,6,45,12,523,4838,663,23393181,5,2
bluff,TRUE,1,4,569,6,15,7,317,1200,141,3906971,5,1
bluffing,TRUE,2,6,549,6,2,1,257,147,39,230045,5,2
bluhraed,FALSE,2,6,592,NA,0,NA,0,0,0,0,5,NA
bluish,TRUE,2,5,508,5,6,3,7,388,10,384449,5,2
blunt,TRUE,1,5,429,6,14,9,250,2124,457,4130075,6,1
blunter,TRUE,2,6,460,7,5,5,0,39,6,15417,6,2
bluntly,TRUE,2,7,472,6,0,0,25,680,128,319803,6,2
blur,TRUE,1,3,399,5,106,11,109,1469,111,1918107,4,1
blurb,TRUE,1,4,438,6,8,4,13,88,17,776249,5,1
blurred,TRUE,1,4,423,6,26,2,37,1220,78,1203762,4,2
blurry,TRUE,2,4,412,6,21,3,70,547,58,578082,4,2
blurted,TRUE,2,6,431,6,4,3,12,596,22,183294,5,2
blush,TRUE,1,4,409,6,14,10,136,1104,103,1722003,5,1
blushed,TRUE,1,5,406,7,6,4,7,475,4,312316,5,2
blushes,TRUE,2,6,412,7,1,4,13,153,8,148339,5,2
blushing,TRUE,2,6,688,6,4,2,102,317,33,435028,6,2
blustery,TRUE,3,7,519,8,1,1,11,202,20,141670,7,1
bluwaxld,FALSE,2,6,464,NA,0,NA,0,0,0,0,5,NA
bluwaxngz,FALSE,2,6,568,NA,0,NA,0,0,0,0,5,NA
bluwbaadaxz,FALSE,3,8,736,NA,0,NA,0,0,0,0,6,NA
bluwpax,FALSE,2,5,552,NA,2,NA,0,0,0,0,5,NA
bluwsaxr,FALSE,2,6,514,NA,0,NA,0,0,0,0,5,NA
boa,TRUE,2,3,340,4,79,42,66,198,15,1694806,4,1
board,TRUE,1,4,342,6,82,18,3272,35565,5745,212367487,5,1
boarded,TRUE,2,6,414,7,11,3,106,1314,199,667032,6,2
boarding,TRUE,2,6,423,9,8,2,564,1784,317,4284819,7,2
boardinghouse,TRUE,3,9,722,14,0,1,6,121,7,32769,10,1
boardinghouses,TRUE,4,11,918,14,0,1,0,23,1,6712,10,2
boardroom,TRUE,2,7,454,10,1,1,39,330,54,879524,8,NA
boards,TRUE,1,5,480,6,39,5,222,5403,423,52878464,5,2
boardwalk,TRUE,2,7,554,10,1,1,94,570,79,1276771,8,NA
boasted,TRUE,2,6,460,6,5,9,14,842,59,429943,5,2
boasts,TRUE,1,5,659,6,20,8,16,1697,60,2817353,5,2
boat,TRUE,1,3,317,5,117,26,4885,15136,1895,34104237,4,1
boaters,TRUE,2,5,519,6,22,1,3,471,32,640369,4,3
boathouse,TRUE,2,6,581,5,1,1,39,133,4,326373,4,1
boatload,TRUE,2,6,493,9,1,1,24,84,17,91480,7,1
boatman,TRUE,2,6,405,6,18,3,30,92,10,191091,5,2
boats,TRUE,1,4,389,6,59,19,599,5442,747,15603129,5,2
bobbing,TRUE,2,5,579,8,14,7,31,653,38,294574,6,2
bobbles,TRUE,2,6,531,7,7,6,0,22,2,43547,6,2
bobcat,TRUE,2,6,426,7,1,1,20,220,15,724838,7,1
bobsled,TRUE,2,7,629,5,0,1,48,127,20,291839,5,NA
bobtail,TRUE,2,6,566,4,1,0,5,8,0,92681,4,NA
bod,TRUE,1,3,406,4,99,39,38,223,5,1729979,4,NA
bode,TRUE,1,3,321,5,121,35,24,470,127,708009,4,1
bodice,TRUE,2,5,569,7,3,7,11,273,18,499917,6,1
bodies,TRUE,2,5,519,6,14,6,1694,13234,2215,19791471,5,2
bodily,TRUE,3,6,441,5,1,0,108,1486,108,2243749,5,2
body,TRUE,2,4,332,5,50,21,9972,67552,9218,136568103,5,1
bodybuilder,TRUE,4,9,639,5,0,0,14,104,13,525939,5,2
bodyguard,TRUE,3,8,487,10,2,2,292,704,173,527109,9,1
bodyguards,TRUE,3,9,778,10,1,1,124,586,132,241103,9,2
bodywork,TRUE,3,7,469,5,0,0,10,66,0,779601,5,NA
bog,TRUE,1,3,533,4,85,38,49,500,25,1227297,4,1
bogged,TRUE,1,4,629,6,17,8,24,411,114,411425,5,2
boggles,TRUE,2,6,708,7,7,3,11,91,39,134162,6,2
bogies,TRUE,2,5,716,6,5,3,11,15,3,65407,5,NA
bogus,TRUE,2,5,471,6,8,9,138,699,207,1903710,6,1
bogy,TRUE,2,4,499,4,30,11,1,2,0,17749,5,NA
bohemian,TRUE,4,8,617,8,1,1,48,464,37,2404516,8,NA
boihsiyowshaxn,FALSE,4,8,736,NA,0,NA,0,0,0,0,5,NA
boil,TRUE,1,3,390,5,84,20,303,3947,223,2422548,4,1
boiled,TRUE,1,4,387,6,26,10,169,1608,133,1864484,4,2
boiler,TRUE,2,4,390,7,47,13,144,600,51,2892727,5,2
boiling,TRUE,2,5,372,5,19,11,215,2519,190,2751209,4,2
boils,TRUE,1,4,446,5,64,12,102,714,171,727345,4,2
boisterous,TRUE,2,7,528,5,1,0,12,386,33,242452,5,1
bold,TRUE,1,4,499,5,70,27,385,4302,699,18244843,5,1
boldest,TRUE,2,7,539,6,1,3,7,146,15,172332,6,2
boldly,TRUE,2,6,539,5,2,2,33,814,69,925824,5,2
bolivian,TRUE,4,8,531,9,5,4,13,371,38,865511,9,NA
bolsheviks,TRUE,3,9,616,10,1,1,11,125,22,206611,9,2
bolshevism,TRUE,4,10,670,10,0,1,6,28,2,73384,8,NA
bolster,TRUE,2,6,568,8,11,8,16,1163,140,1079347,7,1
bolt,TRUE,1,4,354,5,57,31,351,2258,169,5203702,5,1
bolted,TRUE,2,6,448,6,6,8,97,986,58,619603,6,2
bomb,TRUE,1,3,354,5,104,10,2736,8491,3210,10033508,4,1
bombard,TRUE,2,7,473,8,1,1,12,148,19,209778,8,1
bombardment,TRUE,3,11,589,12,1,1,43,653,181,526342,12,2
bombastic,TRUE,3,9,868,8,0,0,11,126,17,150828,8,2
bombed,TRUE,1,4,355,6,22,2,197,1202,416,807277,4,2
bomber,TRUE,2,4,381,7,44,10,214,1570,631,2507571,5,2
bombers,TRUE,2,5,497,7,14,3,160,1687,624,1991459,5,3
bombing,TRUE,2,5,422,8,9,3,382,4644,1988,3884875,6,2
bombings,TRUE,2,6,592,8,2,1,62,1569,720,1905009,6,3
bombs,TRUE,1,4,437,6,51,7,728,3853,1347,3999701,4,2
bombshell,TRUE,2,6,558,10,2,2,46,518,325,517962,7,NA
bombsight,TRUE,2,6,703,7,0,0,7,7,0,8982,5,NA
bombsite,TRUE,2,6,548,7,0,0,0,4,0,6804,5,NA
bonanza,TRUE,3,7,548,6,2,0,83,427,68,1264434,6,1
bonbon,TRUE,2,6,581,4,0,0,25,29,2,74418,4,NA
bond,TRUE,1,4,475,5,44,29,1595,9158,2047,23449140,5,1
bondage,TRUE,2,6,493,6,3,1,87,455,78,38237863,6,1
bondholder,TRUE,3,9,651,11,2,1,0,9,2,47188,10,1
bonding,TRUE,2,6,503,6,7,7,155,1168,159,2992202,6,2
bonds,TRUE,1,5,509,6,23,20,340,6781,957,15431926,6,2
bondsman,TRUE,2,8,848,6,1,0,26,57,18,143688,6,1
bone,TRUE,1,3,385,5,150,53,1329,9669,1059,17586015,4,1
bonemeal,TRUE,2,6,532,5,0,0,0,9,0,15669,4,NA
boner,TRUE,2,4,285,5,71,34,119,37,2,302012,5,2
bones,TRUE,1,4,472,6,95,33,1561,7712,803,7719691,4,2
bonfires,TRUE,3,7,619,8,1,1,10,128,23,135842,7,2
bons,TRUE,1,4,390,5,90,46,6,30,0,255567,5,NA
bonsai,TRUE,2,5,525,6,1,0,50,99,22,1873400,5,NA
bonus,TRUE,2,5,437,6,12,9,469,2857,321,27822012,6,1
bonuses,TRUE,3,7,566,6,0,0,36,1487,467,4311967,6,2
bony,TRUE,2,4,353,4,74,22,61,997,11,487592,5,1
booby,TRUE,2,4,439,5,46,7,129,249,55,381428,4,1
boogie,TRUE,2,4,363,7,16,7,265,344,58,2160176,5,1
boohoo,TRUE,2,4,529,5,1,1,5,20,0,32002,3,NA
book,TRUE,1,3,329,5,70,31,9026,67743,19088,330969639,4,1
bookbindery,TRUE,4,10,858,11,0,2,0,0,0,5380,8,1
bookcase,TRUE,2,6,659,9,0,1,48,356,12,1212892,7,1
bookcases,TRUE,3,8,898,9,0,1,4,199,7,898643,7,2
booked,TRUE,1,4,313,6,16,8,531,1104,195,3972989,4,2
bookend,TRUE,2,6,472,8,2,2,2,55,6,78054,7,1
booker,TRUE,2,4,459,7,44,18,102,704,137,1525480,5,2
bookies,TRUE,2,5,457,7,7,4,47,62,7,197528,5,2
booking,TRUE,2,5,401,8,13,11,116,594,72,23522206,6,2
bookkeeping,TRUE,3,8,580,9,0,0,38,186,41,1497590,7,2
booklet,TRUE,2,6,485,8,0,3,28,613,50,4909462,6,2
booklets,TRUE,2,7,541,8,1,1,17,168,7,1511249,5,3
booklists,TRUE,2,8,610,6,0,0,0,5,0,113968,6,2
bookmark,TRUE,2,7,559,9,1,1,21,130,7,27666854,8,NA
bookmobile,TRUE,3,8,704,11,1,1,2,52,1,148443,9,1
books,TRUE,1,4,459,6,42,17,3456,32672,4374,347719573,5,2
bookshelf,TRUE,2,7,531,9,0,0,17,388,14,2328590,7,1
bookshop,TRUE,2,6,532,9,1,2,41,164,11,3990603,7,NA
bookstall,TRUE,2,7,643,8,1,0,0,10,0,28225,7,NA
bookstore,TRUE,2,7,523,10,2,1,200,1452,197,11285998,8,1
bookwork,TRUE,2,6,575,8,2,1,1,3,0,14992,6,NA
bookworm,TRUE,2,6,509,8,2,2,37,66,12,669719,6,NA
boom,TRUE,1,3,452,5,74,22,1112,5725,1162,7876714,4,1
boomer,TRUE,2,4,396,7,39,15,124,729,135,834327,5,2
boomerang,TRUE,3,6,526,10,1,0,47,176,29,779259,7,1
boomers,TRUE,2,5,490,8,10,4,6,1674,301,1118934,5,3
booming,TRUE,2,5,382,5,11,9,53,1717,302,1170560,4,2
boomtown,TRUE,2,6,553,5,0,0,5,74,7,230161,4,NA
boon,TRUE,1,3,559,5,112,37,108,716,78,1193882,4,1
boor,TRUE,1,3,376,5,63,26,3,26,4,140615,4,1
boorish,TRUE,2,5,555,8,7,2,18,95,12,78740,6,2
boors,TRUE,1,4,502,6,43,19,6,16,2,22291,4,2
boost,TRUE,1,4,459,6,29,12,230,5197,714,13675504,5,1
booster,TRUE,2,5,569,8,11,6,135,912,122,4503857,6,2
boosters,TRUE,2,6,534,8,3,4,33,524,63,1148923,6,3
boosting,TRUE,2,6,486,6,7,2,17,1015,80,1360956,6,2
boot,TRUE,1,3,354,5,97,32,568,3964,404,20827089,4,1
booth,TRUE,1,3,369,6,49,11,1039,3503,417,7723310,4,1
booths,TRUE,1,4,466,6,11,4,57,839,73,1584453,4,2
bootlace,TRUE,2,6,554,6,0,0,1,5,0,13124,5,NA
bootleg,TRUE,2,6,509,8,2,1,42,149,18,1088766,7,1
bootlegger,TRUE,3,7,557,11,3,1,33,65,19,56282,8,2
boots,TRUE,1,4,365,6,63,27,977,7245,444,18970389,5,2
booty,TRUE,2,4,419,5,54,10,313,530,62,14220912,5,1
booze,TRUE,1,3,493,6,144,11,558,851,158,1179144,4,1
bopper,TRUE,2,4,381,7,27,7,25,29,6,174590,5,NA
bordello,TRUE,3,7,529,7,3,3,16,69,7,173768,6,1
border,TRUE,2,5,317,7,27,16,876,16213,5031,23235033,6,1
bordered,TRUE,2,6,429,7,8,1,4,651,26,704672,6,2
bordering,TRUE,3,7,532,7,2,1,18,585,52,892335,6,2
borderland,TRUE,3,9,690,11,1,1,1,93,0,123576,10,1
borderlands,TRUE,3,10,726,11,1,1,1,179,2,166512,10,2
borderline,TRUE,3,8,603,8,0,0,81,561,81,1069061,7,1
borders,TRUE,2,6,419,7,13,6,143,5330,1154,8974661,6,2
bore,TRUE,1,3,335,5,145,46,395,2695,192,3819820,4,1
bored,TRUE,1,4,387,6,82,16,1029,2872,304,5122468,5,2
boredom,TRUE,2,6,344,6,8,0,109,1143,77,1665878,6,1
boring,TRUE,2,5,479,6,35,17,1398,3256,555,6592223,6,2
born,TRUE,1,4,447,5,69,36,4268,26161,4839,52455025,5,1
borne,TRUE,1,4,355,6,69,23,52,1681,175,3379421,5,1
boron,TRUE,2,5,728,5,15,19,8,122,3,865654,4,1
borough,TRUE,2,3,379,8,101,3,60,546,42,6757768,4,1
borrow,TRUE,2,4,325,7,85,10,1495,2592,636,4137645,5,1
borrowed,TRUE,2,5,487,8,14,2,519,2625,362,2646232,5,2
borrower,TRUE,3,5,468,9,17,3,4,382,46,3247946,6,2
borrowers,TRUE,3,6,536,10,9,4,2,1129,132,1983348,6,3
borrowing,TRUE,3,6,483,10,4,2,147,1846,451,3598089,7,2
bosnian,TRUE,3,7,748,8,5,4,0,2035,536,1504285,8,NA
boss,TRUE,1,3,395,5,88,47,6339,8232,1624,14442463,4,1
bosses,TRUE,2,5,435,7,12,15,223,1572,358,1825578,5,2
bossy,TRUE,2,4,431,5,30,8,89,211,36,168882,5,2
botanical,TRUE,4,9,557,10,0,0,53,1031,32,4183612,8,3
botanist,TRUE,3,8,630,9,1,1,14,320,14,240071,9,2
botany,TRUE,3,6,408,6,1,0,20,326,12,2003091,6,2
botch,TRUE,1,3,395,6,81,12,16,63,16,98745,4,1
both,TRUE,1,3,471,5,64,29,15062,161751,29164,228653057,3,1
bother,TRUE,2,4,371,7,19,14,3436,4885,1058,5113916,5,1
bothered,TRUE,2,5,413,7,5,1,531,2910,483,2267322,5,2
bothering,TRUE,3,6,494,7,1,1,917,1016,160,683314,5,2
bothers,TRUE,2,5,609,8,10,7,375,1079,477,682814,5,2
bottle,TRUE,2,5,420,7,35,10,2588,9485,882,17717296,6,1
bottled,TRUE,2,6,439,7,9,5,133,1051,162,2095983,6,2
bottles,TRUE,2,6,470,7,16,5,682,4288,397,8320707,6,2
bottling,TRUE,2,6,441,6,7,5,38,252,22,719140,5,2
bottom,TRUE,2,5,307,7,12,2,2546,23684,4381,45599059,6,1
bottomless,TRUE,3,8,544,9,0,0,45,334,34,286290,7,2
bottoms,TRUE,2,6,468,7,4,2,183,996,49,2086781,6,2
boudoir,TRUE,2,5,436,7,1,1,45,109,6,298896,5,1
boughs,TRUE,1,3,439,6,92,6,18,272,9,187711,4,2
bought,TRUE,1,3,362,7,90,9,4362,17408,2991,31501377,4,1
