"","x"
"6735",2
"6736",16
"6737",16
"6739",5
"6741",12
"6743",1
"6746",4
"6747",1
"6748",0
"6749",6
"6750",1
"6751",1
"6755",0
"6759",6
"6761",2
"6762",6
"6771",3
"6775",1
"6777",3
"6778",10
"6779",1
"6780",4
"6782",11
"6790",2
"6791",9
"6792",3
"6798",3
"6799",1
"6802",5
"6807",4
"6809",7
"6812",7
"6815",2
"6816",1
"6820",1
"6821",3
"6822",12
"6823",3
"6824",1
"6825",1
"6826",4
"6827",2
"6828",4
"6830",0
"6833",0
"6836",3
"6839",3
"6840",1
"6841",2
"6842",0
"6846",3
"6850",7
"6852",5
"6853",3
"6855",4
"6857",0
"6860",13
"6861",8
"6865",6
"6866",1
"6870",19
"6873",5
"6883",9
"6884",5
"6885",8
"6889",16
"6891",4
"6896",1
"6897",1
"6898",4
"6899",7
"6900",2
"6904",6
"6905",2
"6910",6
"6912",2
"6913",1
"6918",7
"6919",18
"6920",8
"6922",5
"6923",4
"6925",9
"6926",18
"6929",1
"6933",24
"6935",6
"6936",2
"6937",12
"6938",7
"6940",5
"6941",17
"6943",19
"6944",4
"6945",0
"6949",18
"6950",1
"6954",2
"6955",11
"6960",1
"6962",1
"6969",0
"6970",3
"6971",11
"6975",3
"6976",0
"6977",4
"6978",1
"6979",0
"6980",3
"6981",8
"6990",2
"6992",2
"6993",18
"6994",12
"6995",10
"6997",1
"6999",2
"7000",1
"7002",1
"7004",1
"7008",0
"7011",2
"7012",3
"7017",4
"7018",11
"7019",12
"7023",4
"7030",2
"7031",2
"7034",7
"7035",7
"7036",5
"7037",10
"7038",3
"7039",1
"7040",7
"7041",0
"7042",15
"7043",12
"7048",18
"7049",8
"7050",0
"7053",5
"7055",6
"7062",3
"7063",13
"7066",0
"7084",1
"7085",5
"7086",0
"7091",2
"7092",12
"7095",3
"7098",4
"7105",2
"7116",6
"7117",4
"7118",0
"7127",1
"7132",1
"7134",18
"7138",4
"7141",16
"7143",0
"7144",9
"7145",14
"7146",0
"7148",2
"7150",1
"7151",3
"7153",0
"7154",2
"7155",4
"7156",8
"7158",5
"7160",3
"7161",23
"7162",8
"7167",15
"7168",1
"7170",1
"7171",11
"7172",1
"7173",2
"7174",13
"7175",14
"7176",7
"7178",9
"7179",4
"7181",1
"7186",4
"7187",0
"7188",3
"7193",4
"7195",1
"7196",3
"7198",3
"7200",4
"7201",4
"7203",1
"7204",3
"7205",2
"7206",10
"7207",0
"7209",0
"7210",3
"7211",1
"7213",2
"7214",1
"7215",1
"7216",2
"7218",4
"7219",3
"7220",0
"7221",1
"7224",6
"7228",1
"7229",2
"7233",1
"7234",8
"7235",1
"7237",2
"7239",8
"7240",3
"7241",2
"7242",1
"7244",1
"7247",2
"7248",10
"7249",22
"7250",11
"7251",10
"7252",10
