"","x"
"2489",22
"2491",3
"2494",21
"2495",7
"2502",7
"2505",1
"2510",27
"2520",8
"2522",4
"2526",2
"2529",1
"2530",9
"2532",8
"2533",6
"2534",30
"2537",4
"2538",10
"2539",6
"2540",2
"2544",2
"2548",0
"2549",10
"2550",1
"2554",9
"2560",9
"2563",6
"2564",4
"2565",3
"2566",0
"2571",28
"2579",21
"2580",8
"2601",0
"2602",1
"2611",4
"2612",2
"2614",18
"2618",3
"2619",2
"2621",2
"2638",13
"2641",0
"2643",19
"2644",6
"2645",2
"2647",1
"2653",2
"2658",0
"2659",1
"2660",3
"2662",0
"2670",10
"2671",4
"2676",5
"2677",1
"2683",4
"2684",0
"2685",15
"2686",10
"2687",1
"2689",1
"2692",3
"2694",2
"2696",3
"2701",19
"2704",2
"2709",5
"2714",3
"2715",1
"2716",11
"2723",12
"2724",0
"2725",4
"2732",30
"2750",19
"2751",6
"2756",5
"2772",12
"2773",13
"2778",6
"2779",20
"2781",2
"2783",0
"2786",7
"2797",19
"2801",8
"2804",4
"2805",16
"2806",23
"2808",16
"2809",0
"2810",5
"2811",22
"2812",1
"2819",1
"2822",19
"2823",6
"2826",5
"2831",14
"2839",2
"2843",4
"2845",16
"2851",5
"2867",1
"2882",4
"2893",0
"2894",6
"2895",3
"2896",8
"2897",3
"2900",18
"2901",18
"2902",14
"2904",3
"2905",5
"2906",12
"2909",10
"2914",4
"2916",8
"2919",7
"2920",3
"2921",0
"2922",0
"2924",2
"2927",2
"2929",5
"2932",6
"2934",2
"2935",1
"2936",0
"2938",17
"2940",4
"2946",5
"2947",1
"2948",14
"2957",12
"2958",6
"2959",1
"2966",5
"2967",2
"2968",9
"2969",5
"2972",11
"2973",13
"2974",4
"2975",1
"2976",3
"2977",8
"2978",5
"2982",17
"2983",4
"2985",8
"2986",10
"2988",8
"2989",1
"2990",8
"2993",18
"2996",16
"2997",14
"2998",1
"2999",0
"3004",2
"3005",19
"3006",0
"3007",25
"3009",6
"3010",12
"3011",6
"3012",3
"3019",0
"3020",1
"3022",8
"3023",14
"3026",9
"3027",12
"3033",19
"3037",21
"3039",22
"3044",14
"3045",4
"3046",11
"3048",3
"3049",12
"3053",4
"3056",3
"3061",21
"3063",8
"3065",4
"3067",20
"3068",1
"3071",10
"3074",22
"3076",5
"3081",9
"3082",2
"3083",21
"3088",8
"3089",0
"3096",20
"3098",3
"3099",3
"3100",16
"3101",8
