Node,Item,AllD,ReplaceD,DelinsD,NumSylls,NumPhones,Duration,PhonND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,Dbet
17063,penny,10,7,3,2,4,409,81,1239,2995,718,7162299,5,pEni
17064,pens,16,13,3,1,4,499,79,129,975,92,5794539,5,pEnz
17067,pent,24,21,3,1,4,335,61,10,329,51,388427,5,pEnt
17072,people,5,3,2,2,5,391,15,56252,446988,194403,480323270,6,pip^l
17073,peopled,2,1,1,2,6,398,5,5,133,2,131653,6,pip^ld
17074,peoples,2,1,1,2,6,479,5,134,5281,560,9449863,6,pip^lz
17075,pep,14,13,1,1,3,255,67,178,596,95,3019755,4,pEp
17076,pepper,6,4,2,2,4,459,34,449,13086,576,9725494,5,pEpR
17080,peppers,3,2,1,2,5,516,13,107,2674,130,3637148,5,pEpRz
17083,per,23,14,9,1,2,236,126,1141,45236,3166,218953180,3,pR
17094,perch,17,15,2,1,3,397,56,50,1178,55,1235177,4,pRC
17095,perched,7,5,2,1,4,476,11,30,1731,44,757463,4,pRCt
17126,peril,8,6,2,2,5,330,67,98,1101,172,1258951,6,pEr^l
17129,perils,5,4,1,2,6,495,16,17,510,57,763414,6,pEr^lz
17140,perished,2,1,1,2,6,512,4,51,532,90,578376,6,pErISt
17142,perjure,5,3,2,2,4,374,10,8,13,5,13874,5,pRJR
17143,perjury,2,1,1,3,5,477,5,115,605,322,773202,5,pRJRi
17144,perk,21,17,4,1,3,326,97,72,402,39,393721,4,pRk
17145,perks,10,8,2,1,4,534,59,90,854,169,1075589,4,pRks
17146,perky,5,4,1,2,4,389,34,85,334,33,1360009,4,pRki
17204,pert,21,17,4,1,3,278,77,25,151,6,459016,4,pRt
17211,peruse,2,2,0,2,4,606,14,18,199,7,548066,5,pRuz
17214,pervades,2,1,1,2,6,530,5,4,298,17,223082,6,pRvedz
17224,pest,29,25,4,1,4,609,51,146,1114,54,6639404,5,pEst
17228,pestle,5,4,1,2,6,529,14,31,146,12,174357,7,pEst^l
17229,pesto,3,1,2,2,5,448,8,25,704,59,521625,5,pEsto
17230,pests,11,9,2,1,5,619,30,17,1006,38,2137071,5,pEsts
17231,pet,31,24,7,1,3,259,99,1029,4668,778,45452913,4,pEt
17232,petal,8,6,2,2,5,337,36,45,273,8,896103,6,pEt^l
17233,petals,6,5,1,2,6,458,12,77,938,47,1536666,6,pEt^lz
17234,petit,7,6,1,2,4,339,69,50,438,41,2121106,5,pEti
17235,petite,1,0,1,2,5,453,5,54,827,69,5796298,5,p^tit
17239,pets,17,15,2,1,4,373,84,290,2417,504,26155002,5,pEts
17241,petting,9,8,1,2,5,326,30,73,302,29,429579,6,pEtIN
17242,petty,7,6,1,2,4,263,69,438,1977,394,3195594,5,pEti
17244,pew,13,7,6,1,3,265,53,53,1478,259,1115032,4,pyu
17245,pews,8,7,1,1,4,599,49,7,440,33,220111,5,pyuz
17248,phallus,4,2,2,2,5,586,23,5,90,6,133392,6,f&l^s
17257,phase,30,26,4,1,3,609,133,629,8992,1051,40726468,4,fez
17258,phased,9,5,4,1,4,554,20,12,568,106,1429191,4,fezd
17260,pheasant,1,1,0,2,6,524,4,41,294,11,884202,7,fEz^nt
17265,phew,14,8,6,1,3,375,53,107,70,21,327052,4,fyu
17281,phlegm,6,6,0,1,4,390,28,34,95,3,155866,5,flEm
17284,phone,28,22,6,1,3,448,95,13756,42230,11766,256648017,4,fon
17287,phoned,16,14,2,1,4,455,27,329,880,108,535766,4,fond
17288,phoneme,2,0,2,2,5,485,5,0,270,4,236822,6,fonim
17289,phonemes,1,0,1,2,6,678,2,3,207,5,204911,6,fonimz
17292,phones,15,12,3,1,4,549,50,664,4959,1343,67313215,4,fonz
17294,phonic,4,3,1,2,5,443,11,0,23,0,242991,6,fanIk
17295,phonics,2,0,2,2,6,639,8,5,233,11,1133211,6,fanIks
17297,phony,7,5,2,2,4,474,48,421,1214,521,768812,5,foni
17298,phooey,9,8,1,2,3,405,62,59,17,6,93734,3,fui
17321,phrase,20,12,8,1,4,499,67,464,6144,1377,13191958,5,frez
17323,phrased,7,3,4,1,5,668,16,15,285,55,247919,5,frezd
17326,phyla,4,2,2,2,4,473,21,1,68,1,92185,5,f#l^
17327,phylum,1,0,1,2,5,698,6,7,41,2,510826,5,f#l^m
17342,physique,1,0,1,2,5,653,2,33,467,25,906903,5,f^zik
17343,pi,31,20,11,1,2,410,119,187,1180,100,12273864,3,p#
17348,pica,2,1,1,2,4,440,17,4,73,12,367767,5,p#k^
17349,pick,30,25,5,1,3,305,101,10118,24469,6179,38550279,4,pIk
17350,picked,17,13,4,1,4,426,37,3534,16376,3095,12114899,5,pIkt
17351,picket,3,2,1,2,5,479,19,113,665,119,816389,6,pIkIt
17352,picking,10,10,0,2,5,559,23,1658,6688,1601,5990492,6,pIkIN
17353,pickled,2,2,0,2,6,403,8,76,615,21,537175,6,pIk^ld
17354,pickles,2,2,0,2,6,448,29,188,551,41,833360,6,pIk^lz
17356,picks,18,15,3,1,4,499,80,468,5408,619,16631044,5,pIks
17359,picky,8,6,2,2,4,407,56,111,467,62,711200,5,pIki
17365,picture,3,0,3,2,5,494,12,7061,28392,7439,124127951,6,pIkCR
17366,pictured,2,1,1,2,6,518,5,134,1997,103,2969267,6,pIkCRd
17367,pictures,3,1,2,2,6,629,6,3477,16852,5498,215021204,6,pIkCRz
17370,piddling,2,2,0,2,6,483,10,6,48,5,30377,4,pIdlIN
17372,pie,31,20,11,1,2,374,119,1466,5090,635,9690946,3,p#
17373,piece,16,12,4,1,3,436,118,6349,26853,6372,44301236,4,pis
17375,pieces,2,2,0,2,5,559,10,1783,17300,2288,26002486,5,pis^z
17377,pied,24,18,6,1,3,356,60,19,206,18,656612,3,p#d
17378,pier,32,26,6,1,3,288,99,334,1618,110,4057824,4,pIr
17379,pierce,9,6,3,1,4,479,24,1313,2196,269,5947276,5,pIrs
17380,pierced,2,0,2,1,5,468,7,150,1112,77,2018684,5,pIrst
17383,piers,19,14,5,1,4,462,55,17,646,211,1061516,4,pIrz
17384,pies,30,24,6,1,3,496,104,176,1063,92,2043963,4,p#z
17385,piety,1,0,1,3,5,384,5,29,623,23,602223,6,p#^ti
17386,pig,18,16,2,1,3,509,58,1996,2828,431,7033063,4,pIg
17390,piggy,6,4,2,2,4,354,19,225,330,68,1054318,5,pIgi
17397,pigs,12,11,1,1,4,413,33,678,2257,341,4227979,4,pIgz
17402,pike,21,16,5,1,3,417,71,234,1784,217,5086607,4,p#k
17404,pile,27,22,5,1,3,398,99,672,5040,411,4828878,4,p#l
17405,piled,10,8,2,1,4,377,25,76,1955,146,818173,4,p#ld
17406,piles,17,14,3,1,4,474,78,91,1977,159,1694029,4,p#lz
17410,piling,8,8,0,2,5,480,18,72,776,171,690226,6,p#lIN
17411,pill,37,32,5,1,3,325,114,603,2625,802,12755636,4,pIl
17413,pillar,9,6,3,2,4,387,58,81,1021,95,2493688,5,pIlR
17414,pillars,6,4,2,2,5,408,27,48,1060,81,1830785,5,pIlRz
17416,pillow,8,6,2,2,4,395,43,581,2759,255,6272168,5,pIlo
17418,pillows,4,2,2,2,5,458,12,161,1516,74,3970202,5,pIloz
17419,pills,28,23,5,1,4,382,78,1266,3147,890,13770253,5,pIlz
17420,pilot,4,3,1,2,5,486,16,1360,9324,2160,21913365,6,p#l^t
17422,pilots,5,4,1,2,6,498,8,389,3822,1327,4830836,6,p#l^ts
17427,pin,32,26,6,1,3,364,114,835,3440,549,25098207,4,pIn
17430,pincer,1,1,0,2,5,465,9,13,62,8,56963,6,pInsR
17431,pinch,9,6,3,1,4,422,29,312,2256,188,2082769,5,pInC
17433,pine,21,18,3,1,3,407,80,316,5258,211,13844240,4,p#n
17440,pink,14,11,3,1,4,429,49,1452,9799,640,41726352,5,pINk
17441,pinks,6,3,3,1,5,384,31,14,247,8,372785,6,pINks
17444,pinned,9,8,1,1,4,387,35,231,1559,149,1276850,5,pInd
17445,pinning,8,6,2,2,5,427,22,43,433,38,410816,5,pInIN
17450,pins,18,16,2,1,4,405,72,229,1512,151,8065205,5,pInz
17459,pious,3,3,0,2,4,524,19,48,610,30,713689,5,p#^s
17460,pipe,19,15,4,1,3,260,44,989,4822,455,16180632,4,p#p
17465,piper,10,8,2,2,4,418,29,1554,1017,358,3347363,5,p#pR
17466,pipers,5,4,1,2,5,404,15,4,69,16,406808,5,p#pRz
17467,pipes,7,6,1,1,4,529,19,378,2299,201,5970459,4,p#ps
17469,piping,3,3,0,2,5,540,7,36,647,33,2612878,4,p#pIN
17474,pirate,3,2,1,2,5,375,11,375,1154,114,4309949,6,p#r^t
17475,pirates,2,1,1,2,6,541,5,342,2216,368,6534545,6,p#r^ts
17476,pissed,20,18,2,1,4,367,42,1300,1099,95,2266238,5,pIst
17478,pistil,4,3,1,2,6,403,11,5,20,0,90108,7,pIst^l
17479,pistol,4,3,1,2,6,569,11,513,2542,243,2904815,7,pIst^l
17480,pistols,3,1,2,2,7,458,5,96,620,75,1675315,7,pIst^lz
17481,piston,3,2,1,2,6,405,12,60,367,10,2381202,7,pIst^n
17482,pistons,2,1,1,2,7,470,2,47,667,24,1827651,7,pIst^nz
17483,pit,33,26,7,1,3,243,87,674,3729,392,8536397,4,pIt
17484,pitch,22,18,4,1,3,372,67,792,6672,801,9800806,4,pIC
17485,pitched,8,6,2,1,4,394,18,104,2818,179,1648460,4,pICt
17486,pitcher,7,4,3,2,4,371,25,165,3491,203,2963438,5,pICR
17487,pitchers,4,2,2,2,5,404,10,30,1605,56,1465415,5,pICRz
17488,pitches,3,3,0,2,5,453,18,56,1538,71,1404744,5,pICIz
17489,pitching,5,4,1,2,5,489,14,192,2736,208,2575364,5,pICIN
17492,pith,12,11,1,1,3,309,43,10,160,3,189736,4,pIT
17493,pithy,4,3,1,2,4,366,13,20,166,39,197155,5,pITi
17495,pitied,1,0,1,2,5,394,4,34,146,10,115613,5,pItid
17498,pits,14,12,2,1,4,379,77,160,1131,137,2101631,5,pIts
17499,pitting,12,11,1,2,5,373,23,12,341,69,315191,6,pItIN
17500,pity,14,11,3,2,4,335,51,1199,2361,189,2642047,5,pIti
17504,pixie,3,1,2,2,5,569,10,42,200,15,1039736,5,pIksi
17510,place,14,8,6,1,4,387,25,30736,121329,23007,220988917,5,ples
17512,placed,4,0,4,1,5,473,9,623,16538,1419,35347899,6,plest
17517,places,1,0,1,2,6,525,3,2706,26627,5728,51698261,6,ples^z
17519,placing,2,0,2,2,6,462,9,147,3748,263,9118766,6,plesIN
17522,plague,9,7,2,1,4,479,18,424,1890,178,2385288,5,pleg
17523,plagued,2,1,1,1,5,502,5,95,1424,179,994694,5,plegd
17524,plaid,10,6,4,1,4,414,33,82,769,54,1679093,5,pl&d
17525,plaids,4,2,2,1,5,449,9,9,62,6,114130,5,pl&dz
17526,plain,11,6,5,1,4,377,56,1113,7909,866,23749009,5,plen
17529,plains,8,2,6,1,5,523,26,105,2870,364,7585204,5,plenz
17534,plan,11,6,5,1,4,458,39,7432,52927,15142,160755405,5,pl&n
17535,plane,11,6,5,1,4,436,56,4872,14468,4758,17801162,5,plen
17536,planes,8,2,6,1,5,559,26,894,5499,1771,6448506,5,plenz
17537,planet,2,0,2,2,6,462,6,1975,11898,1459,26416491,7,pl&n^t
17540,planets,2,0,2,2,7,619,5,219,3657,242,6565548,7,pl&n^ts
17541,plank,6,4,2,1,5,430,14,104,947,115,1265284,6,pl&Nk
17542,planks,3,1,2,1,6,515,9,13,623,21,444474,6,pl&Nks
17543,planned,8,5,3,1,5,576,16,1624,12427,2201,21547000,5,pl&nd
17544,planner,6,4,2,2,5,477,18,83,1406,115,10799443,6,pl&nR
17545,planners,3,0,3,2,6,454,9,12,1943,136,5342167,6,pl&nRz
17546,planning,1,0,1,2,6,571,4,1902,20248,2640,103881630,6,pl&nIN
17547,plans,10,7,3,1,5,454,22,2867,26774,4486,77298482,5,pl&nz
17548,plant,8,4,4,1,5,351,19,1408,22580,2700,53249198,6,pl&nt
17552,planters,2,1,1,2,7,593,6,15,455,6,1253136,7,pl&ntRz
17553,planting,4,1,3,2,7,455,6,108,3051,159,4765349,8,pl&ntIN
17554,plantings,1,0,1,2,8,648,2,1,499,3,561842,8,pl&ntINz
17555,plants,4,1,3,1,6,514,11,488,20285,1646,35939932,7,pl&nts
17557,plaque,8,4,4,1,4,375,35,106,1211,82,3850588,5,pl&k
17558,plaques,5,1,4,1,5,480,27,8,567,29,2208499,5,pl&ks
17560,plaster,5,0,5,2,6,503,12,134,1247,58,1811197,7,pl&stR
17562,plastered,3,2,1,2,7,469,4,93,601,62,331904,7,pl&stRd
17563,plasterer,3,2,1,3,7,617,3,6,8,0,99585,7,pl&stRR
17565,plasters,5,3,2,2,7,581,8,0,25,1,165315,7,pl&stRz
17568,plate,16,11,5,1,4,399,31,1308,10523,956,24277085,5,plet
17569,plateau,1,1,0,2,5,499,10,29,1192,59,2451741,6,pl&to
17571,plates,4,2,2,1,5,443,19,638,5059,307,14210955,5,plets
17577,platter,6,3,3,2,5,499,22,149,1386,65,1470060,6,pl&tR
17579,play,19,9,10,1,3,333,52,18081,68601,13591,150763326,4,ple
17583,player,9,6,3,2,4,314,29,1926,20159,2509,92715104,5,pleR
17584,players,5,2,3,2,5,532,16,875,27687,3115,78298121,5,pleRz
17592,playing,5,2,3,2,5,517,15,7515,31568,7020,51023754,5,pleIN
17598,plays,18,12,6,1,4,467,55,1521,14687,2194,21755620,5,plez
17604,plea,17,10,7,1,3,304,96,349,2482,914,3445286,4,pli
17605,plead,10,6,4,1,4,355,24,357,1114,458,1125870,5,plid
17607,pleading,3,2,1,2,6,360,7,116,1418,273,1034105,7,plidIN
17608,pleads,5,1,4,1,5,461,10,29,318,72,850104,5,plidz
17609,pleas,11,6,5,1,4,499,43,20,757,161,1151380,5,pliz
17610,pleasant,2,1,1,2,7,589,3,1072,4550,409,11587800,8,plEz^nt
17612,please,11,6,5,1,4,438,43,56149,23462,7181,380056867,5,pliz
17613,pleased,4,0,4,1,5,381,8,1455,6043,1344,13215862,5,plizd
17614,pleasing,1,1,0,2,6,496,3,79,1280,80,2123373,7,plizIN
17618,pleat,13,10,3,1,4,385,35,3,36,3,266830,5,plit
17619,pleats,4,3,1,1,5,412,26,13,132,6,192575,5,plits
17620,pledge,2,0,2,1,4,359,10,351,2605,992,6025016,5,plEJ
17621,pledged,2,1,1,1,5,439,5,81,1856,492,1818974,5,plEJd
17625,plied,11,7,4,1,4,357,29,7,154,11,248938,4,pl#d
17626,plight,11,8,3,1,4,370,25,63,1579,278,1330993,4,pl#t
17628,plopped,5,3,2,1,5,428,8,12,397,13,94985,5,plapt
17629,plopping,2,2,0,2,6,391,6,6,79,3,27091,5,plapIN
17631,plot,9,5,4,1,4,389,37,591,5877,1293,18685607,5,plat
17632,plots,7,4,3,1,5,581,27,86,1913,230,5466792,5,plats
17633,plotting,3,2,1,2,6,377,10,90,962,233,1603097,6,platIN
17634,plough,6,5,1,1,3,350,28,54,100,11,797262,4,pl$
17636,plows,5,4,1,1,4,482,17,19,233,27,206634,4,pl$z
17637,ploy,5,5,0,1,3,413,18,78,611,167,529976,4,pl%
17638,plucked,1,1,0,1,5,460,9,65,1036,70,450815,5,pl^kt
17639,plucking,3,2,1,2,6,445,5,21,357,23,212393,5,pl^kIN
17640,plug,8,5,3,1,4,319,16,531,3190,568,24430043,5,pl^g
17641,plugged,3,2,1,1,5,459,6,112,893,120,1910661,5,pl^gd
17642,plugs,2,1,1,1,5,481,7,103,775,61,4333801,5,pl^gz
17643,plum,9,6,3,1,4,416,34,174,1375,118,2962013,5,pl^m
17645,plumber,4,2,2,2,5,443,14,229,555,130,1225144,6,pl^mR
17646,plumbing,1,1,0,2,6,352,3,247,1148,137,7903385,5,pl^mIN
17647,plume,6,4,2,1,4,418,19,24,670,64,1269109,5,plum
17648,plumed,3,1,2,1,5,516,7,1,80,1,63129,5,plumd
17649,plumes,4,2,2,1,5,524,9,18,453,25,439760,5,plumz
17651,plummy,3,2,1,2,5,351,12,2,70,0,28823,5,pl^mi
17652,plump,8,4,4,1,5,367,18,75,1073,32,3386553,6,pl^mp
17653,plumped,3,1,2,1,6,332,6,2,90,1,43713,6,pl^mpt
17658,plunking,2,1,1,2,7,496,6,1,56,2,26204,7,pl^NkIN
17663,plus,7,6,1,1,4,418,33,2399,22795,5076,94737923,5,pl^s
17664,plush,7,6,1,1,4,423,12,28,799,44,4693277,4,pl^S
17665,ply,13,7,6,1,3,345,41,16,340,20,1826809,4,pl#
17669,poach,13,12,1,1,3,439,41,17,117,11,75120,4,poC
17670,poacher,4,3,1,2,4,428,15,26,91,7,143283,5,poCR
17671,pocket,5,4,1,2,5,304,12,1821,10395,1017,38932393,6,pak^t
17675,pockets,3,2,1,2,6,500,8,626,4407,514,5975452,6,pak^ts
17677,pod,17,13,4,1,3,389,62,408,998,64,5209484,4,pad
17680,pods,9,6,3,1,4,555,23,101,715,31,1510483,4,padz
17681,poem,3,2,1,2,4,499,6,696,4733,603,8910539,5,po^m
17682,poems,1,0,1,2,5,562,3,243,3371,340,12665322,5,po^mz
17683,poet,5,3,2,2,4,314,15,470,4710,465,6468704,5,po^t
17687,poets,2,1,1,2,5,435,5,143,2057,152,4248827,5,po^ts
17691,point,8,5,3,1,4,382,20,12063,106134,36964,175543899,5,p%nt
17694,pointer,3,2,1,2,5,501,14,55,927,56,11476769,6,p%ntR
17695,pointing,2,2,0,2,6,485,4,425,6773,1135,6562560,7,p%ntIN
17697,points,6,4,2,1,5,454,15,1642,37245,6401,89786266,5,p%nts
17698,poised,3,3,0,1,4,533,4,64,2131,262,1650755,4,p%zd
17705,poke,22,18,4,1,3,409,89,298,1055,166,1491296,4,pok
17706,poked,13,12,1,1,4,386,28,67,1121,74,533447,4,pokt
17707,poker,6,4,2,2,4,398,39,819,1501,266,129058482,5,pokR
17709,poking,9,9,0,2,5,429,16,191,1085,112,722188,4,pokIN
17710,polar,12,10,2,2,4,417,73,135,2152,187,7716475,5,polR
17714,pole,30,24,6,1,3,394,137,642,4339,486,9378054,4,pol
17715,poles,22,19,3,1,4,678,96,110,2936,190,4074284,5,polz
17716,police,2,0,2,2,5,514,7,12044,56379,24327,64199830,6,p^lis
17717,policed,1,0,1,2,6,555,1,4,86,12,121823,6,p^list
17726,poling,10,10,0,2,5,403,30,3,117,40,140400,6,polIN
17727,polio,2,1,1,3,5,425,14,45,647,198,1298845,5,polio
17728,polish,2,2,0,2,5,453,4,493,4057,479,13929483,5,polIS
17731,polite,2,0,2,2,5,433,6,711,2574,347,2171712,6,p^l#t
17741,poll,30,24,6,1,3,439,137,127,8981,4576,23524448,4,pol
17744,polling,10,10,0,2,5,546,30,20,1971,994,3366784,6,polIN
17745,polls,22,19,3,1,4,579,96,111,7822,4641,20696345,5,polz
17746,pollster,3,2,1,2,6,471,8,0,739,324,199553,7,polstR
17751,polo,8,5,3,2,4,396,36,178,1316,118,8045348,5,polo
17757,polymer,1,0,1,3,6,497,3,32,576,7,5151969,5,pal^mR
17765,pond,10,7,3,1,4,510,32,323,3477,262,9223378,5,pand
17766,ponder,5,3,2,2,5,431,21,56,854,62,1290410,6,pandR
17767,pondered,2,1,1,2,6,509,4,23,560,22,351640,6,pandRd
17770,ponds,5,3,2,1,5,607,16,21,980,50,2882178,5,pandz
17771,pong,12,11,1,1,3,405,50,82,471,50,1756559,3,p>N
17774,pony,4,4,0,2,4,330,42,413,1126,107,4769443,5,poni
17776,pooch,10,10,0,1,3,394,36,66,260,47,348614,4,puC
17777,pool,22,21,1,1,3,409,94,2396,12198,1548,53058254,4,pul
17778,pooling,10,10,0,2,5,452,19,24,376,31,1065912,5,pulIN
17780,pools,15,14,1,1,4,492,49,118,2670,263,6977605,4,pulz
17781,poop,12,12,0,1,3,280,63,285,310,52,1589608,4,pup
17782,poor,12,11,1,1,3,471,41,6583,31365,4652,48053547,4,pur
17783,poorer,1,0,1,2,4,406,8,75,1607,216,1483967,4,purR
17786,poorly,1,1,0,2,5,418,3,133,3648,442,4799466,4,purli
17787,pop,22,17,5,1,3,305,83,3441,11213,1922,54142627,4,pap
17789,pope,19,19,0,1,3,386,55,546,6188,2078,8561616,4,pop
17791,popped,14,9,5,1,4,410,32,404,2370,242,1705839,4,papt
17792,popper,12,11,1,2,4,346,39,20,284,28,729308,5,papR
17793,poppies,2,2,0,2,5,523,12,17,248,18,492826,5,papiz
17796,pops,14,12,2,1,4,539,48,598,1562,232,3002093,5,paps
17808,porch,9,7,2,1,4,470,25,491,5514,271,3420626,5,p>rC
17811,pore,38,28,10,1,3,459,124,24,344,37,1288093,4,p>r
17812,pores,22,17,5,1,4,500,73,88,512,22,777460,5,p>rz
17813,porker,2,2,0,2,5,555,12,31,29,4,114187,6,p>rkR
17817,porous,2,2,0,2,5,486,21,15,574,50,1353861,5,p>r^s
17819,port,15,10,5,1,4,324,53,741,8260,1363,78056223,5,p>rt
17824,porter,7,6,1,2,5,411,26,795,2886,454,7153875,6,p>rtR
17831,portly,2,2,0,2,6,444,6,8,195,9,95046,6,p>rtli
17839,ports,9,7,2,1,5,407,36,95,2213,395,19177489,6,p>rts
17841,pose,33,25,8,1,3,468,116,347,4311,649,5242620,4,poz
17842,posed,6,4,2,1,4,473,15,112,3573,486,3604888,4,pozd
17844,posh,7,7,0,1,3,366,48,65,512,89,998148,4,paS
17845,posing,5,4,1,2,5,399,11,165,1385,341,6683144,5,pozIN
17846,posit,1,1,0,2,5,496,3,6,297,17,292939,6,paz^t
17855,posse,2,2,0,2,4,428,27,221,529,109,1038358,5,pasi
17867,post,18,16,2,1,4,490,33,1654,32375,6271,392967450,5,post
17868,postage,1,1,0,2,6,626,6,48,576,61,16732519,6,post^J
17869,postal,5,5,0,2,6,495,13,96,1661,460,29860400,7,post^l
17876,posted,3,3,0,2,6,549,10,367,4073,846,263852971,6,postId
17877,poster,6,3,3,2,5,456,17,305,2564,402,41897879,6,postR
17880,posters,2,1,1,2,6,534,10,154,2019,230,34734068,6,postRz
17893,posts,9,8,1,1,5,529,16,141,2764,290,216824091,6,posts
17899,posture,1,1,0,2,5,589,3,88,2403,275,2045913,6,pasCR
17901,posy,7,6,1,2,4,382,27,9,12,1,189674,4,pozi
17902,pot,30,24,6,1,3,324,108,1149,8122,836,12930337,4,pat
17918,potions,5,4,1,2,6,629,9,58,159,13,675818,6,poS^nz
17922,pots,15,11,4,1,4,394,88,181,2703,125,3861241,5,pats
17924,potters,2,2,0,2,5,435,16,22,454,5,586134,5,patRz
17925,pottery,3,2,1,3,5,386,8,94,1786,48,15363954,5,patRi
17926,potting,8,5,3,2,5,354,18,10,298,9,421578,6,patIN
17927,potty,9,6,3,2,4,459,54,86,395,39,1390617,5,pati
17928,pouch,9,8,1,1,3,364,34,87,940,64,4023912,4,p$C
17929,pouches,2,2,0,2,5,521,2,8,216,15,1386474,4,p$C^z
17931,pound,13,12,1,1,4,480,25,708,9277,894,13620117,5,p$nd
17932,pounded,2,2,0,2,6,539,8,44,1415,147,861453,6,p$ndId
17933,pounding,6,6,0,2,6,461,9,310,2598,313,1703575,6,p$ndIN
17934,pounds,6,5,1,1,5,458,16,1595,14948,2244,17822923,5,p$ndz
17935,pour,38,28,10,1,3,449,124,771,5356,380,15003864,4,p>r
17936,poured,20,18,2,1,4,440,55,222,4046,312,2195144,5,p>rd
17937,pouring,5,5,0,2,5,559,24,302,2528,501,1701428,5,p>rIN
17938,pours,22,17,5,1,4,437,73,76,973,39,547673,5,p>rz
17940,powder,6,2,4,2,4,379,16,818,6430,362,12628035,5,p$dR
17941,powdered,4,2,2,2,5,442,4,107,1101,52,1086341,5,p$dRd
17943,powders,5,3,2,2,5,459,9,20,247,18,1281550,5,p$dRz
17944,powdery,3,2,1,3,5,410,6,5,258,10,318080,6,p$dRi
17945,power,11,5,6,2,3,394,53,7600,85290,14004,226613941,4,p$R
17946,powered,6,4,2,2,4,579,13,70,3651,306,106120804,4,p$Rd
17952,powers,8,4,4,2,4,545,26,1826,10251,1509,19976809,4,p$Rz
17954,pox,18,17,1,1,4,549,66,75,249,46,614286,4,paks
17965,prairie,3,2,1,2,5,470,12,143,2809,190,8844038,6,prEri
17966,praise,16,9,7,1,4,509,53,482,4168,587,8892678,5,prez
17967,praised,7,3,4,1,5,583,14,87,2234,371,2058171,5,prezd
17969,praising,6,2,4,2,6,462,9,23,692,176,670568,6,prezIN
17970,pram,9,7,2,1,4,451,33,11,44,0,580828,5,pr&m
17971,prams,3,2,1,1,5,563,17,0,11,1,245124,5,pr&mz
17972,prance,2,2,0,1,5,539,12,39,84,7,84700,6,pr&ns
17973,prank,6,5,1,1,5,340,16,204,321,60,826645,6,pr&Nk
17975,pray,12,7,5,1,3,329,50,1847,4496,1123,8562999,4,pre
17976,prayed,17,11,6,1,4,387,27,238,1979,305,1496860,4,pred
17977,prayer,6,1,5,1,4,358,25,805,7584,1178,16763247,5,prEr
17981,prayers,4,1,3,1,5,455,9,485,2855,665,5587372,5,prErz
17982,praying,4,1,3,2,5,374,9,520,2273,607,2816625,5,preIN
17983,preach,7,2,5,1,4,466,27,122,965,209,1539268,5,priC
17984,preached,5,3,2,1,5,481,7,32,757,97,1107073,5,priCt
17985,preacher,5,3,2,2,5,424,10,342,2003,288,1751402,6,priCR
17986,preachers,1,0,1,2,6,557,4,26,632,111,941144,6,priCRz
17987,preaching,2,1,1,2,6,475,5,106,1499,234,2200846,6,priCIN
17988,preachy,3,2,1,2,5,344,6,9,70,8,113676,5,priCi
18010,precise,1,1,0,2,6,545,3,265,4563,438,7719900,7,pris#s
18056,preen,4,4,0,1,4,579,41,3,59,4,77273,5,prin
18057,preening,1,1,0,2,6,599,4,5,119,7,91740,5,prinIN
18060,prefer,4,0,4,2,5,483,9,1679,7128,993,16005656,6,pr^fR
18066,preferred,3,1,2,2,6,589,8,210,6229,330,19640456,6,pr^fRd
18068,prefers,3,1,2,2,6,678,6,134,1738,141,5931628,6,pr^fRz
18114,preppy,1,1,0,2,5,336,10,39,150,13,173381,5,prEpi
18130,presence,1,1,0,2,7,520,2,1064,19547,2084,28603601,8,prEz^ns
18132,present,3,2,1,2,7,434,5,4562,38673,3757,99421445,8,prEz^nt
18156,press,6,4,2,1,4,499,36,3070,41358,10261,179658541,5,prEs
18157,pressed,11,6,5,1,5,430,27,297,7457,558,5362732,6,prEst
18158,presser,4,3,1,2,5,423,21,2,66,14,356180,6,prEsR
18159,presses,2,2,0,2,6,659,9,86,1513,113,2423685,6,prEs^z
18160,pressing,1,1,0,2,6,391,8,289,4372,494,6180129,6,prEsIN
18162,pressure,3,1,2,2,5,366,8,2709,29151,6165,51409335,6,prESR
18163,pressured,2,1,1,2,6,387,4,45,1098,218,704388,6,prESRd
18164,pressures,2,1,1,2,6,513,5,73,4474,542,4622535,6,prESRz
18168,presto,2,0,2,2,6,413,6,35,166,18,916533,6,prEsto
18170,presume,1,1,0,2,6,572,4,415,914,296,1277622,7,prIzum
18187,prettier,2,1,1,3,6,418,3,239,340,34,323682,6,prItiR
18190,pretty,4,2,2,2,5,293,14,20003,41388,17672,51628164,6,prIti
18208,prey,12,7,5,1,3,350,50,281,3237,263,3437872,4,pre
18209,preying,4,1,3,2,5,536,9,25,201,63,129800,5,preIN
18210,price,9,5,4,1,4,431,39,2722,35420,6551,501653687,5,pr#s
18211,priced,4,3,1,1,5,501,15,33,2853,261,15326748,5,pr#st
18213,prices,2,2,0,2,6,443,4,376,21991,4809,243436734,6,pr#s^z
18214,pricey,2,1,1,2,5,423,12,32,886,86,792954,6,pr#si
18215,pricked,3,2,1,1,5,509,10,10,220,9,107662,5,prIkt
18217,pride,18,14,4,1,4,466,30,1411,7442,966,14445194,5,pr#d
