"","x"
"2492",0
"2493",0
"2497",7
"2498",7
"2500",1
"2502",2
"2507",1
"2508",2
"2509",0
"2510",1
"2512",2
"2514",5
"2515",3
"2516",3
"2517",0
"2518",3
"2520",5
"2526",0
"2527",2
"2528",0
"2529",3
"2533",3
"2534",3
"2535",2
"2536",1
"2537",1
"2538",3
"2544",4
"2545",0
"2547",0
"2548",2
"2550",5
"2552",2
"2553",2
"2555",3
"2559",2
"2560",0
"2561",0
"2563",4
"2567",1
"2569",1
"2570",0
"2571",0
"2574",1
"2578",1
"2585",3
"2586",3
"2588",1
"2589",1
"2591",0
"2592",1
"2593",0
"2594",1
"2595",2
"2596",2
"2597",1
"2599",5
"2600",1
"2601",1
"2605",1
"2606",3
"2607",4
"2608",0
"2610",5
"2611",2
"2612",2
"2616",3
"2617",7
"2618",4
"2619",0
"2620",1
"2621",2
"2622",2
"2623",2
"2624",2
"2625",3
"2626",3
"2627",2
"2628",1
"2629",1
"2631",1
"2632",0
"2633",1
"2637",0
"2638",1
"2639",2
"2640",1
"2642",1
"2643",2
"2644",1
"2645",1
"2646",0
"2647",1
"2649",1
"2651",4
"2652",3
"2655",4
"2658",4
"2659",1
"2660",1
"2663",1
"2664",2
"2670",0
"2672",2
"2673",1
"2676",5
"2677",2
"2678",1
"2679",2
"2682",3
"2683",7
"2685",2
"2686",4
"2687",3
"2688",6
"2689",5
"2690",3
"2691",1
"2692",1
"2693",2
"2694",2
"2696",2
"2697",1
"2698",0
"2701",2
"2708",2
"2709",2
"2710",5
"2713",2
"2714",1
"2715",1
"2716",1
"2718",1
"2720",3
"2721",0
"2722",2
"2723",3
"2724",3
"2725",7
"2727",1
"2728",3
"2731",2
"2732",3
"2733",4
"2734",1
"2735",2
"2736",4
"2737",3
"2738",1
"2739",1
"2740",1
"2741",5
"2745",2
"2746",1
"2747",1
"2748",2
"2749",1
"2750",1
"2751",2
"2754",2
"2755",0
"2756",2
"2757",1
"2759",1
"2763",2
"2764",4
"2766",1
"2769",4
"2770",3
"2772",3
"2779",2
"2781",4
"2786",4
"2791",2
"2793",2
"2795",2
"2796",3
"2797",2
"2798",0
"2800",1
"2802",4
"2803",7
"2804",3
"2805",3
"2806",1
"2807",6
"2808",6
"2809",0
"2810",1
"2812",3
"2813",1
"2815",2
"2816",1
"2817",1
"2818",0
"2819",1
"2820",3
"2823",1
"2826",3
"2829",2
"2831",1
"2833",1
"2834",5
"2836",1
"2837",1
"2838",0
"2839",2
"2840",2
"2843",5
"2845",2
"2847",1
"2848",1
"2853",2
"2855",2
"2858",1
"2859",2
"2862",3
"2865",1
"2867",1
"2871",2
"2881",1
"2890",1
"2891",1
"2892",1
"2895",2
"2897",1
"2904",2
"2905",1
"2906",0
"2907",1
"2908",3
"2910",0
"2914",2
"2915",5
"2917",3
"2918",3
"2919",0
"2920",3
"2922",5
"2923",5
"2924",2
"2925",0
"2926",4
"2927",1
"2929",1
"2930",2
"2931",0
"2932",1
"2936",1
"2942",3
"2944",3
"2945",1
"2946",1
